x,y,s,p,T,M,A,a,V,rho
2.678365905865926801e-03,2.802392372898768885e-02,5.074774581300593376e-03,8.948291968171073307e+00,2.193579257354851961e+03,1.578190377454035564e+00,6.724678064755786446e-04,3.206666507341357146e+02,5.060730225590270379e+02,1.134198123114117829e+00
2.679755496756389306e-03,2.802232960123025168e-02,5.076889340423966154e-03,8.945502915281011269e+00,2.193449456863840624e+03,1.578397095501033798e+00,6.725694718596007945e-04,3.206571632026665952e+02,5.061243350506899219e+02,1.133911706868017122e+00
2.681145708746511362e-03,2.802073514595382689e-02,5.079004754569233296e-03,8.942714531557841795e+00,2.193319654735582390e+03,1.578603813548032031e+00,6.726711777772694792e-04,3.206476752707972651e+02,5.061756429877915480e+02,1.133625342395050861e+00
2.682536542152309713e-03,2.801914036304141778e-02,5.081120824062515008e-03,8.939926816963046363e+00,2.193189850973385546e+03,1.578810531595030264e+00,6.727729242362176986e-04,3.206381869387341794e+02,5.062269463704096211e+02,1.133339029697177258e+00
2.683927997289921666e-03,2.801754525237605542e-02,5.083237549230017367e-03,8.937139771458042503e+00,2.193060045580558381e+03,1.579017249642028498e+00,6.728747112440822478e-04,3.206286982066834526e+02,5.062782451986212777e+02,1.133052768776349417e+00
2.685320074475615066e-03,2.801594981384077435e-02,5.085354930398061808e-03,8.934353395004160703e+00,2.192930238560407815e+03,1.579223967689026731e+00,6.729765388085059931e-04,3.206192090748514829e+02,5.063295394725045639e+02,1.132766559634512005e+00
2.686712774025773985e-03,2.801435404731861950e-02,5.087472967893066043e-03,8.931567687562626645e+00,2.192800429916238954e+03,1.579430685736024964e+00,6.730784069371354870e-04,3.206097195434442710e+02,5.063808291921368436e+02,1.132480402273600140e+00
2.688106096256909130e-03,2.801275795269266705e-02,5.089591662041537991e-03,8.928782649094632262e+00,2.192670619651358720e+03,1.579637403783023197e+00,6.731803156376203181e-04,3.206002296126681586e+02,5.064321143575962196e+02,1.132194296695545832e+00
2.689500041485662612e-03,2.801116152984598276e-02,5.091711013170110468e-03,8.925998279561255799e+00,2.192540807769070398e+03,1.579844121830021431e+00,6.732822649176171221e-04,3.205907392827292028e+02,5.064833949689606811e+02,1.131908242902271100e+00
2.690894610028793203e-03,2.800956477866167402e-02,5.093831021605490020e-03,8.923214578923511553e+00,2.192410994272679090e+03,1.580050839877019664e+00,6.733842547847847032e-04,3.205812485538335181e+02,5.065346710263082741e+02,1.131622240895691744e+00
2.692289802203186744e-03,2.800796769902284475e-02,5.095951687674500283e-03,8.920431547142335660e+00,2.192281179165487629e+03,1.580257557924017897e+00,6.734862852467870696e-04,3.205717574261871619e+02,5.065859425297171583e+02,1.131336290677715795e+00
2.693685618325856578e-03,2.800637029081261622e-02,5.098073011704065509e-03,8.917649184178573663e+00,2.192151362450797933e+03,1.580464275971016130e+00,6.735883563112926749e-04,3.205622658999963051e+02,5.066372094792660050e+02,1.131050392250244396e+00
2.695082058713934442e-03,2.800477255391414094e-02,5.100194994021193216e-03,8.914867489993017813e+00,2.192021544131913288e+03,1.580670994018014364e+00,6.736904679859730084e-04,3.205527739754668346e+02,5.066884718750330308e+02,1.130764545615172700e+00
2.696479123684684346e-03,2.800317448821057140e-02,5.102317634953009752e-03,8.912086464546366216e+00,2.191891724212134250e+03,1.580877712065012597e+00,6.737926202785056310e-04,3.205432816528048647e+02,5.067397297170970774e+02,1.130478750774388086e+00
2.697876813555490864e-03,2.800157609358506355e-02,5.104440934826745546e-03,8.909306107799231711e+00,2.191761902694761375e+03,1.581084430112010608e+00,6.738948131965724403e-04,3.205337889322162823e+02,5.067909830055366456e+02,1.130193007729769494e+00
2.699275128643863035e-03,2.799997736992081154e-02,5.106564893969716031e-03,8.906526419712170295e+00,2.191632079583094310e+03,1.581291148159008841e+00,6.739970467478577192e-04,3.205242958139070879e+02,5.068422317404309183e+02,1.129907316483190316e+00
2.700674069267444341e-03,2.799837831710100949e-02,5.108689512709354598e-03,8.903747400245627830e+00,2.191502254880432247e+03,1.581497866206007075e+00,6.740993209400526895e-04,3.205148022980831115e+02,5.068934759218586805e+02,1.129621677036515059e+00
2.702073635743991453e-03,2.799677893500886888e-02,5.110814791373185714e-03,8.900969049360000440e+00,2.191372428590073014e+03,1.581704584253005308e+00,6.742016357808508498e-04,3.205053083849502968e+02,5.069447155498990583e+02,1.129336089391602682e+00
2.703473828391390714e-03,2.799517922352762547e-02,5.112940730288830123e-03,8.898191367015609643e+00,2.191242600715315348e+03,1.581911302300003541e+00,6.743039912779505776e-04,3.204958140747145308e+02,5.069959506246314618e+02,1.129050553550305702e+00
2.704874647527656835e-03,2.799357918254051503e-02,5.115067329784024792e-03,8.895414353172670374e+00,2.191112771259455258e+03,1.582118020347001774e+00,6.744063874390555631e-04,3.204863193675815296e+02,5.070471811461350740e+02,1.128765069514466868e+00
2.706276093470927260e-03,2.799197881193078719e-02,5.117194590186605573e-03,8.892638007791333621e+00,2.190982940225789207e+03,1.582324738394000008e+00,6.745088242718736164e-04,3.204768242637571802e+02,5.070984071144894756e+02,1.128479637285922932e+00
2.707678166539464765e-03,2.799037811158171934e-02,5.119322511824501119e-03,8.889862330831698856e+00,2.190853107617613659e+03,1.582531456440998241e+00,6.746113017841151496e-04,3.204673287634471990e+02,5.071496285297743043e+02,1.128194256866505985e+00
2.709080867051660499e-03,2.798877708137659584e-02,5.121451095025748509e-03,8.887087322253742983e+00,2.190723273438222350e+03,1.582738174487996474e+00,6.747138199834968632e-04,3.204578328668574159e+02,5.072008453920693682e+02,1.127908928258037013e+00
2.710484195326029640e-03,2.798717572119871835e-02,5.123580340118483699e-03,8.884312982017391391e+00,2.190593437690909468e+03,1.582944892534994707e+00,6.748163788777388188e-04,3.204483365741934335e+02,5.072520577014544187e+02,1.127623651462332122e+00
2.711888151681212701e-03,2.798557403093139204e-02,5.125710247430951931e-03,8.881539310082482430e+00,2.190463600378968749e+03,1.583151610581992941e+00,6.749189784745666075e-04,3.204388398856609683e+02,5.073032654580095482e+02,1.127338426481199418e+00
2.713292736435979433e-03,2.798397201045794633e-02,5.127840817291496461e-03,8.878766306408790498e+00,2.190333761505692564e+03,1.583358328628991174e+00,6.750216187817087475e-04,3.204293428014656229e+02,5.073544686618146784e+02,1.127053253316440795e+00
2.714697949909221017e-03,2.798236965966173148e-02,5.129972050028555088e-03,8.875993970955994072e+00,2.190203921074373284e+03,1.583565046675989407e+00,6.751242998068979857e-04,3.204198453218131135e+02,5.074056673129502997e+02,1.126768131969850373e+00
2.716103792419957436e-03,2.798076697842608734e-02,5.132103945970687038e-03,8.873222303683714784e+00,2.190074079088301914e+03,1.583771764722987641e+00,6.752270215578740076e-04,3.204103474469089861e+02,5.074568614114966749e+02,1.126483062443216276e+00
2.717510264287337479e-03,2.797916396663439192e-02,5.134236505446539145e-03,8.870451304551473015e+00,2.189944235550769463e+03,1.583978482769985874e+00,6.753297840423772578e-04,3.204008491769587863e+02,5.075080509575342376e+02,1.126198044738317305e+00
2.718917365830633530e-03,2.797756062417003364e-02,5.136369728784860589e-03,8.867680973518726972e+00,2.189814390465065117e+03,1.584185200816984107e+00,6.754325872681544692e-04,3.203913505121680600e+02,5.075592359511437053e+02,1.125913078856926930e+00
2.720325097369238540e-03,2.797595695091640786e-02,5.138503616314506368e-03,8.864911310544870915e+00,2.189684543834478973e+03,1.584391918863982340e+00,6.755354312429569285e-04,3.203818514527423531e+02,5.076104163924057957e+02,1.125628164800812403e+00
2.721733459222685104e-03,2.797435294675692033e-02,5.140638168364445107e-03,8.862142315589185415e+00,2.189554695662298855e+03,1.584598636910980574e+00,6.756383159745395000e-04,3.203723519988871544e+02,5.076615922814014539e+02,1.125343302571730986e+00
2.723142451710624645e-03,2.797274861157499765e-02,5.142773385263737368e-03,8.859373988610895978e+00,2.189424845951812131e+03,1.584805354957978807e+00,6.757412414706623609e-04,3.203628521508077824e+02,5.077127636182113974e+02,1.125058492171434166e+00
2.724552075152830450e-03,2.797114394525408720e-02,5.144909267341540859e-03,8.856606329569158831e+00,2.189294994706306625e+03,1.585012073004977040e+00,6.758442077390883988e-04,3.203533519087097829e+02,5.077639304029170262e+02,1.124773733601667214e+00
2.725962329869216754e-03,2.796953894767762946e-02,5.147045814927139057e-03,8.853839338423043159e+00,2.189165141929068795e+03,1.585218791051975273e+00,6.759472147875868978e-04,3.203438512727985881e+02,5.078150926355995693e+02,1.124489026864168739e+00
2.727373216179809247e-03,2.796793361872909958e-02,5.149183028349894366e-03,8.851073015131527555e+00,2.189035287623383283e+03,1.585425509098973507e+00,6.760502626239299614e-04,3.203343502432794025e+02,5.078662503163401425e+02,1.124204371960666915e+00
2.728784734404771962e-03,2.796632795829197618e-02,5.151320907939288020e-03,8.848307359653540871e+00,2.188905431792535637e+03,1.585632227145971740e+00,6.761533512558945717e-04,3.203248488203577153e+02,5.079174034452204864e+02,1.123919768892886806e+00
2.730196884864388197e-03,2.796472196624976217e-02,5.153459454024891459e-03,8.845542371947919591e+00,2.188775574439810043e+03,1.585838945192969973e+00,6.762564806912611803e-04,3.203153470042386743e+02,5.079685520223220010e+02,1.123635217662544594e+00
2.731609667879078291e-03,2.796311564248594658e-02,5.155598666936407094e-03,8.842778051973420261e+00,2.188645715568489777e+03,1.586045663239968206e+00,6.763596509378171778e-04,3.203058447951277117e+02,5.080196960477266543e+02,1.123350718271348914e+00
2.733023083769376207e-03,2.796150898688406355e-02,5.157738547003609328e-03,8.840014399688731928e+00,2.188515855181858115e+03,1.586252381286966440e+00,6.764628620033511473e-04,3.202963421932299752e+02,5.080708355215161305e+02,1.123066270721002402e+00
2.734437132855956423e-03,2.795990199932765416e-02,5.159879094556389656e-03,8.837251415052449488e+00,2.188385993283196058e+03,1.586459099333964673e+00,6.765661138956576351e-04,3.202868391987506698e+02,5.081219704437723408e+02,1.122781875013198816e+00
2.735851815459613545e-03,2.795829467970024906e-02,5.162020309924756668e-03,8.834489098023121656e+00,2.188256129875785973e+03,1.586665817380962906e+00,6.766694066225365000e-04,3.202773358118950568e+02,5.081731008145775945e+02,1.122497531149628136e+00
2.737267131901269680e-03,2.795668702788542750e-02,5.164162193438797885e-03,8.831727448559199445e+00,2.188126264962908863e+03,1.586872535427961139e+00,6.767727401917890103e-04,3.202678320328682844e+02,5.082242266340140873e+02,1.122213239131970797e+00
2.738683082501980077e-03,2.795507904376675484e-02,5.166304745428728327e-03,8.828966466619050379e+00,2.187996398547843455e+03,1.587079253474959373e+00,6.768761146112238069e-04,3.202583278618754434e+02,5.082753479021640715e+02,1.121928998961899904e+00
2.740099667582918379e-03,2.795347072722782419e-02,5.168447966224851489e-03,8.826206152160978036e+00,2.187866530633869843e+03,1.587285971521957606e+00,6.769795298886522412e-04,3.202488232991216250e+02,5.083264646191100269e+02,1.121644810641082346e+00
2.741516887465394840e-03,2.795186207815223908e-02,5.170591856157582752e-03,8.823446505143214935e+00,2.187736661224266300e+03,1.587492689568955839e+00,6.770829860318903267e-04,3.202393183448119203e+02,5.083775767849345470e+02,1.121360674171178795e+00
2.742934742470844612e-03,2.795025309642361691e-02,5.172736415557440716e-03,8.820687525523910111e+00,2.187606790322310644e+03,1.587699407615954073e+00,6.771864830487583052e-04,3.202298129991514770e+02,5.084286843997205665e+02,1.121076589553842151e+00
2.744353232920831651e-03,2.794864378192557508e-02,5.174881644755058470e-03,8.817929213261122001e+00,2.187476917931279786e+03,1.587906125662952306e+00,6.772900209470815143e-04,3.202203072623451590e+02,5.084797874635506787e+02,1.120792556790716432e+00
2.745772359137045680e-03,2.794703413454177610e-02,5.177027544081148902e-03,8.815171568312853978e+00,2.187347044054450635e+03,1.588112843709950539e+00,6.773935997346883274e-04,3.202108011345980003e+02,5.085308859765078751e+02,1.120508575883441882e+00
2.747192121441304358e-03,2.794542415415586165e-02,5.179174113866555872e-03,8.812414590637024148e+00,2.187217168695098280e+03,1.588319561756948772e+00,6.774972194194126473e-04,3.202012946161149785e+02,5.085819799386753743e+02,1.120224646833649418e+00
2.748612520155555017e-03,2.794381384065150811e-02,5.181321354442212576e-03,8.809658280191483115e+00,2.187087291856499178e+03,1.588526279803947006e+00,6.776008800090921715e-04,3.201917877071010139e+02,5.086330693501363385e+02,1.119940769642964851e+00
2.750033555601878558e-03,2.794220319391237800e-02,5.183469266139182317e-03,8.806902636933974904e+00,2.186957413541925234e+03,1.588732997850945239e+00,6.777045815115700185e-04,3.201822804077609703e+02,5.086841542109740431e+02,1.119656944313003333e+00
2.751455228102472547e-03,2.794059221382219280e-02,5.185617849288589980e-03,8.804147660822213339e+00,2.186827533754651540e+03,1.588939715897943472e+00,6.778083239346915836e-04,3.201727727182997683e+02,5.087352345212720479e+02,1.119373170845377352e+00
2.752877537979674626e-03,2.793898090026464276e-02,5.187767104221707899e-03,8.801393351813793231e+00,2.186697652497950457e+03,1.589146433944941705e+00,6.779121072863081169e-04,3.201632646389222145e+02,5.087863102811139129e+02,1.119089449241689183e+00
2.754300485555941699e-03,2.793736925312346325e-02,5.189917031269883005e-03,8.798639709866272085e+00,2.186567769775095258e+03,1.589353151991939717e+00,6.780159315742742294e-04,3.201537561698331729e+02,5.088373814905832546e+02,1.118805779503536879e+00
2.755724071153870317e-03,2.793575727228238270e-02,5.192067630764591463e-03,8.795886734937093721e+00,2.186437885589355574e+03,1.589559870038937950e+00,6.781197968064503869e-04,3.201442473112373932e+02,5.088884481497641445e+02,1.118522161632508283e+00
2.757148295096173256e-03,2.793414495762513994e-02,5.194218903037408318e-03,8.793134426983659324e+00,2.186307999944003768e+03,1.589766588085936183e+00,6.782237029907000909e-04,3.201347380633396256e+02,5.089395102587403130e+02,1.118238595630187016e+00
2.758573157705703806e-03,2.793253230903550155e-02,5.196370848420010097e-03,8.790382785963254619e+00,2.186178112842308565e+03,1.589973306132934416e+00,6.783276501348921555e-04,3.201252284263445063e+02,5.089905678175958315e+02,1.117955081498146486e+00
2.759998659305432783e-03,2.793091932639724800e-02,5.198523467244172205e-03,8.787631811833144013e+00,2.186048224287540052e+03,1.590180024179932650e+00,6.784316382468976716e-04,3.201157184004568990e+02,5.090416208264150555e+02,1.117671619237957881e+00
2.761424800218471517e-03,2.792930600959414589e-02,5.200676759841803623e-03,8.784881504550464015e+00,2.185918334282966498e+03,1.590386742226930883e+00,6.785356673345957533e-04,3.201062079858813831e+02,5.090926692852822839e+02,1.117388208851180176e+00
2.762851580768049733e-03,2.792769235851001730e-02,5.202830726544880116e-03,8.782131864072303173e+00,2.185788442831856173e+03,1.590593460273929116e+00,6.786397374058658399e-04,3.200966971828225951e+02,5.091437131942818723e+02,1.117104850339369237e+00
2.764279001277537232e-03,2.792607837302865659e-02,5.204985367685522300e-03,8.779382890355670099e+00,2.185658549937475527e+03,1.590800178320927349e+00,6.787438484685947432e-04,3.200871859914851143e+02,5.091947525534983470e+02,1.116821543704072051e+00
2.765707062070424382e-03,2.792446405303389972e-02,5.207140683595928854e-03,8.776634583357500574e+00,2.185528655603092375e+03,1.591006896367925583e+00,6.788480005306714435e-04,3.200776744120736339e+02,5.092457873630166887e+02,1.116538288946829827e+00
2.767135763470336858e-03,2.792284939840957228e-02,5.209296674608426825e-03,8.773886943034630903e+00,2.185398759831970892e+03,1.591213614414923816e+00,6.789521935999916430e-04,3.200681624447925628e+02,5.092968176229213668e+02,1.116255086069173563e+00
2.768565105801023499e-03,2.792123440903952758e-02,5.211453341055435201e-03,8.771139969343856535e+00,2.185268862627377075e+03,1.591420332461922049e+00,6.790564276844536463e-04,3.200586500898465374e+02,5.093478433332975328e+02,1.115971935072631593e+00
2.769995089386366720e-03,2.791961908480763976e-02,5.213610683269474452e-03,8.768393662241882325e+00,2.185138963992575100e+03,1.591627050508920282e+00,6.791607027919591187e-04,3.200491373474399097e+02,5.093988644942301107e+02,1.115688835958722924e+00
2.771425714550381642e-03,2.791800342559776910e-02,5.215768701583195152e-03,8.765648021685338520e+00,2.185009063930828688e+03,1.591833768555918516e+00,6.792650189304167731e-04,3.200396242177773729e+02,5.094498811058045362e+02,1.115405788728961012e+00
2.772856981617208717e-03,2.791638743129380359e-02,5.217927396329339815e-03,8.762903047630762998e+00,2.184879162445400652e+03,1.592040486602916749e+00,6.793693761077384662e-04,3.200301107010631085e+02,5.095008931681058471e+02,1.115122793384849320e+00
2.774288890911118070e-03,2.791477110177964516e-02,5.220086767840757640e-03,8.760158740034647451e+00,2.184749259539552895e+03,1.592247204649914760e+00,6.794737743318402835e-04,3.200205967975016392e+02,5.095519006812194220e+02,1.114839849927887538e+00
2.775721442756511666e-03,2.791315443693921303e-02,5.222246816450402777e-03,8.757415098853382318e+00,2.184619355216547319e+03,1.592453922696912993e+00,6.795782136106414545e-04,3.200110825072973739e+02,5.096029036452311516e+02,1.114556958359566030e+00
2.777154637477922006e-03,2.791153743665641604e-02,5.224407542491353411e-03,8.754672124043304748e+00,2.184489449479644463e+03,1.592660640743911227e+00,6.796826939520685812e-04,3.200015678306546079e+02,5.096539020602265282e+02,1.114274118681370718e+00
2.778588475400009094e-03,2.790992010081521507e-02,5.226568946296764918e-03,8.751929815560671955e+00,2.184359542332105320e+03,1.592867358790909460e+00,6.797872153640489162e-04,3.199920527677776363e+02,5.097048959262912717e+02,1.113991330894778864e+00
2.780022956847569109e-03,2.790830242929953978e-02,5.228731028199936660e-03,8.749188173361645227e+00,2.184229633777187701e+03,1.593074076837907693e+00,6.798917778545174101e-04,3.199825373188708113e+02,5.097558852435114432e+02,1.113708595001260182e+00
2.781458082145519661e-03,2.790668442199335797e-02,5.230893788534249529e-03,8.746447197402336116e+00,2.184099723818151688e+03,1.593280794884905927e+00,6.799963814314113984e-04,3.199730214841383713e+02,5.098068700119730465e+02,1.113425911002279056e+00
2.782893851618914536e-03,2.790506607878064094e-02,5.233057227633203246e-03,8.743706887638769132e+00,2.183969812458254182e+03,1.593487512931904160e+00,6.801010261026729873e-04,3.199635052637845547e+02,5.098578502317622565e+02,1.113143278899291877e+00
2.784330265592939360e-03,2.790344739954538078e-02,5.235221345830399879e-03,8.740967244026890626e+00,2.183839899700752994e+03,1.593694230978902393e+00,6.802057118762485114e-04,3.199539886580134862e+02,5.099088259029652477e+02,1.112860698693747930e+00
2.785767324392903355e-03,2.790182838417157654e-02,5.237386143459549052e-03,8.738228266522595433e+00,2.183709985548905024e+03,1.593900949025900626e+00,6.803104387600890758e-04,3.199444716670295179e+02,5.099597970256687063e+02,1.112578170387091614e+00
2.787205028344256694e-03,2.790020903254322726e-02,5.239551620854484421e-03,8.735489955081655822e+00,2.183580070005964899e+03,1.594107667072898860e+00,6.804152067621505560e-04,3.199349542910365471e+02,5.100107635999588069e+02,1.112295693980755784e+00
2.788643377772569241e-03,2.789858934454437014e-02,5.241717778349120303e-03,8.732752309659824519e+00,2.183450153075189064e+03,1.594314385119897093e+00,6.805200158903912128e-04,3.199254365302388692e+02,5.100617256259224632e+02,1.112013269476172406e+00
2.790082373003550508e-03,2.789696932005902852e-02,5.243884616277506329e-03,8.730015330212737013e+00,2.183320234759831237e+03,1.594521103166895326e+00,6.806248661527762459e-04,3.199159183848404950e+02,5.101126831036463045e+02,1.111730896874761010e+00
2.791522014363034473e-03,2.789534895897125694e-02,5.246052134973781464e-03,8.727279016695979053e+00,2.183190315063145135e+03,1.594727821213893559e+00,6.807297575572732401e-04,3.199063998550455494e+02,5.101636360332174149e+02,1.111448576177937797e+00
2.792962302176991724e-03,2.789372826116510995e-02,5.248220334772205238e-03,8.724543369065054677e+00,2.183060393988383566e+03,1.594934539260891793e+00,6.808346901118548762e-04,3.198968809410579865e+02,5.102145844147226512e+02,1.111166307387110752e+00
2.794403236771520350e-03,2.789210722652466987e-02,5.250389216007131724e-03,8.721808387275389762e+00,2.182930471538799793e+03,1.595141257307890026e+00,6.809396638244973043e-04,3.198873616430818174e+02,5.102655282482492680e+02,1.110884090503680977e+00
2.795844818472852447e-03,2.789048585493399818e-02,5.252558779013051168e-03,8.719074071282319593e+00,2.182800547717643440e+03,1.595347975354888259e+00,6.810446787031839387e-04,3.198778419613209962e+02,5.103164675338843495e+02,1.110601925529040690e+00
2.797287047607347615e-03,2.788886414627720495e-02,5.254729024124531883e-03,8.716340421041152808e+00,2.182670622528167314e+03,1.595554693401886492e+00,6.811497347558985189e-04,3.198683218959795340e+02,5.103674022717155481e+02,1.110319812464580114e+00
2.798729924501499461e-03,2.788724210043839330e-02,5.256899951676267078e-03,8.713607436507071924e+00,2.182540695973620586e+03,1.595761411448884726e+00,6.812548319906316149e-04,3.198588014472612144e+02,5.104183324618301185e+02,1.110037751311677701e+00
2.800173449481933863e-03,2.788561971730168371e-02,5.259071562003056650e-03,8.710875117635216824e+00,2.182410768057253335e+03,1.595968129495882959e+00,6.813599704153776998e-04,3.198492806153701054e+02,5.104692581043159976e+02,1.109755742071707463e+00
2.801617622875403769e-03,2.788399699675120358e-02,5.261243855439808915e-03,8.708143464380631471e+00,2.182280838782312912e+03,1.596174847542881192e+00,6.814651500381360173e-04,3.198397594005098199e+02,5.105201791992605536e+02,1.109473784746034530e+00
2.803062445008800037e-03,2.788237393867109767e-02,5.263416832321542345e-03,8.705412476698315416e+00,2.182150908152049396e+03,1.596381565589879425e+00,6.815703708669081963e-04,3.198302378028844259e+02,5.105710957467520643e+02,1.109191879336021147e+00
2.804507916209144497e-03,2.788075054294551422e-02,5.265590492983390769e-03,8.702682154543152748e+00,2.182020976169707865e+03,1.596588283636877659e+00,6.816756329097033466e-04,3.198207158226974798e+02,5.106220077468781824e+02,1.108910025843017122e+00
2.805954036803583011e-03,2.787912680945862226e-02,5.267764837760585163e-03,8.699952497869990253e+00,2.181891042838536578e+03,1.596795001683875892e+00,6.817809361745319876e-04,3.198111934601529924e+02,5.106729151997273561e+02,1.108628224268369378e+00
2.807400807119401088e-03,2.787750273809460125e-02,5.269939866988472728e-03,8.697223506633584122e+00,2.181761108161780612e+03,1.597001719730874125e+00,6.818862806694107100e-04,3.198016707154544633e+02,5.107238181053875223e+02,1.108346474613417065e+00
2.808848227484013471e-03,2.787587832873764104e-02,5.272115581002509085e-03,8.694495180788619493e+00,2.181631172142685500e+03,1.597208437777872359e+00,6.819916664023590322e-04,3.197921475888057330e+02,5.107747164639471862e+02,1.108064776879492008e+00
2.810296298224971082e-03,2.787425358127193151e-02,5.274291980138271288e-03,8.691767520289701565e+00,2.181501234784495864e+03,1.597415155824870592e+00,6.820970933814038449e-04,3.197826240804104714e+02,5.108256102754949097e+02,1.107783131067919147e+00
2.811745019669949740e-03,2.787262849558169372e-02,5.276469064731427461e-03,8.689040525091364486e+00,2.181371296090454962e+03,1.597621873871868825e+00,6.822025616145722558e-04,3.197731001904722916e+02,5.108764995401191982e+02,1.107501537180015871e+00
2.813194392146762743e-03,2.787100307155115225e-02,5.278646835117763690e-03,8.686314195148066020e+00,2.181241356063805142e+03,1.597828591918867058e+00,6.823080711098984197e-04,3.197635759191948637e+02,5.109273842579088978e+02,1.107219995217092912e+00
2.814644415983356962e-03,2.786937730906452818e-02,5.280825291633190095e-03,8.683588530414207085e+00,2.181111414707790573e+03,1.598035309965865292e+00,6.824136218754208285e-04,3.197540512667816870e+02,5.109782644289526274e+02,1.106938505180456778e+00
2.816095091507805469e-03,2.786775120800609115e-02,5.283004434613694858e-03,8.680863530844092679e+00,2.180981472025651328e+03,1.598242028012863525e+00,6.825192139191802506e-04,3.197445262334363747e+02,5.110291400533395745e+02,1.106657067071403100e+00
2.817546419048319248e-03,2.786612476826007267e-02,5.285184264395417081e-03,8.678139196391960297e+00,2.180851528020629303e+03,1.598448746059861758e+00,6.826248472492247189e-04,3.197350008193624831e+02,5.110800111311588125e+02,1.106375680891222846e+00
2.818998398933238083e-03,2.786449798971077016e-02,5.287364781314562653e-03,8.675415527011981709e+00,2.180721582695963662e+03,1.598655464106859991e+00,6.827305218736036754e-04,3.197254750247634547e+02,5.111308776624994721e+02,1.106094346641199877e+00
2.820451031491042274e-03,2.786287087224243245e-02,5.289545985707498794e-03,8.672692522658250525e+00,2.180591636054894934e+03,1.598862182153858225e+00,6.828362378003737182e-04,3.197159488498427891e+02,5.111817396474509678e+02,1.105813064322611616e+00
2.821904317050334850e-03,2.786124341573937777e-02,5.291727877910652571e-03,8.669970183284776866e+00,2.180461688100661377e+03,1.599068900200856458e+00,6.829419950375936136e-04,3.197064222948039287e+02,5.112325970861027145e+02,1.105531833936726382e+00
2.823358255939858487e-03,2.785961562008588271e-02,5.293910458260607174e-03,8.667248508845505128e+00,2.180331738836500790e+03,1.599275618247854691e+00,6.830477935933280910e-04,3.196968953598502594e+02,5.112834499785442404e+02,1.105250655484807387e+00
2.824812848488485097e-03,2.785798748516629675e-02,5.296093727094007379e-03,8.664527499294321089e+00,2.180201788265650976e+03,1.599482336294852924e+00,6.831536334756435061e-04,3.196873680451852238e+02,5.113342983248653582e+02,1.104969528968112735e+00
2.826268095025224504e-03,2.785635901086491728e-02,5.298277684747659290e-03,8.661807154585009272e+00,2.180071836391348370e+03,1.599689054341851158e+00,6.832595146926141293e-04,3.196778403510121507e+02,5.113851421251558804e+02,1.104688454387890095e+00
2.827723995879211430e-03,2.785473019706609030e-02,5.300462331558447940e-03,8.659087474671293805e+00,2.179941883216828955e+03,1.599895772388849391e+00,6.833654372523167249e-04,3.196683122775343691e+02,5.114359813795057335e+02,1.104407431745381807e+00
2.829180551379726315e-03,2.785310104365415484e-02,5.302647667863391069e-03,8.656368459506827762e+00,2.179811928745327805e+03,1.600102490435847624e+00,6.834714011628328272e-04,3.196587838249550941e+02,5.114868160880049004e+02,1.104126461041823992e+00
2.830637761856167126e-03,2.785147155051348120e-02,5.304833693999591419e-03,8.653650109045189609e+00,2.179681972980079536e+03,1.600309208482845857e+00,6.835774064322471151e-04,3.196492549934777117e+02,5.115376462507437054e+02,1.103845542278445446e+00
2.832095627638079281e-03,2.784984171752842921e-02,5.307020410304289643e-03,8.650932423239877878e+00,2.179552015924317857e+03,1.600515926529844091e+00,6.836834530686512063e-04,3.196397257833053800e+02,5.115884718678123022e+02,1.103564675456467414e+00
2.833554149055135269e-03,2.784821154458338999e-02,5.309207817114818331e-03,8.648215402044332478e+00,2.179422057581276022e+03,1.600722644576842102e+00,6.837895410801371520e-04,3.196301961946413712e+02,5.116392929393012423e+02,1.103283860577105147e+00
2.835013326437145487e-03,2.784658103156274767e-02,5.311395914768638447e-03,8.645499045411908057e+00,2.179292097954186374e+03,1.600929362623840335e+00,6.838956704748055688e-04,3.196206662276888437e+02,5.116901094653011342e+02,1.103003097641567898e+00
2.836473160114045232e-03,2.784495017835090375e-02,5.313584703603312434e-03,8.642783353295881099e+00,2.179162137046280350e+03,1.601136080670838568e+00,6.840018412607585911e-04,3.196111358826508990e+02,5.117409214459024724e+02,1.102722386651055375e+00
2.837933650415912917e-03,2.784331898483227707e-02,5.315774183956514624e-03,8.640068325649471248e+00,2.179032174860788928e+03,1.601342798717836802e+00,6.841080534461038828e-04,3.196016051597307523e+02,5.117917288811962635e+02,1.102441727606763067e+00
2.839394797672954891e-03,2.784168745089129343e-02,5.317964356166032108e-03,8.637353962425812881e+00,2.178902211400942633e+03,1.601549516764835035e+00,6.842143070389531193e-04,3.195920740591313916e+02,5.118425317712732294e+02,1.102161120509878245e+00
2.840856602215518015e-03,2.784005557641237166e-02,5.320155220569781213e-03,8.634640263577967545e+00,2.178772246669970627e+03,1.601756234811833268e+00,6.843206020474230716e-04,3.195825425810559750e+02,5.118933301162246039e+02,1.101880565361581743e+00
2.842319064374071013e-03,2.783842336127997572e-02,5.322346777505756327e-03,8.631927229058920403e+00,2.178642280671101616e+03,1.601962952858831502e+00,6.844269384796334383e-04,3.195730107257073769e+02,5.119441239161412227e+02,1.101600062163046845e+00
