Converging x,Converging y
-1.282896455366131644e-02,2.304117638201235926e-02
-1.282762889884053042e-02,2.304251203683314528e-02
-1.282629324401974268e-02,2.304384769165393476e-02
-1.282495758919895493e-02,2.304518334647472078e-02
-1.282362193437816891e-02,2.304651900129550679e-02
-1.282228627955738116e-02,2.304785465611629280e-02
-1.282095062473659342e-02,2.304919031093708229e-02
-1.281961496991580740e-02,2.305052596575786830e-02
-1.281827931509501965e-02,2.305186162057865779e-02
-1.281694366027423190e-02,2.305319727539944380e-02
-1.281560800545344589e-02,2.305453293022022981e-02
-1.281427235063265814e-02,2.305586858504101583e-02
-1.281293669581187039e-02,2.305720423986180531e-02
-1.281160104099108264e-02,2.305853989468259480e-02
-1.281026538617029663e-02,2.305987554950338081e-02
-1.280892973134950888e-02,2.306121120432416682e-02
-1.280759407652872113e-02,2.306254685914495284e-02
-1.280625842170793512e-02,2.306388251396573885e-02
-1.280492276688714737e-02,2.306521816878652834e-02
-1.280358711206635962e-02,2.306655382360731782e-02
-1.280225145724557187e-02,2.306788947842810383e-02
-1.280091580242478586e-02,2.306922513324888985e-02
-1.279958014760399811e-02,2.307056078806967586e-02
-1.279824449278321036e-02,2.307189644289046535e-02
-1.279690883796242434e-02,2.307323209771125136e-02
-1.279557318314163659e-02,2.307456775253204084e-02
-1.279423752832084885e-02,2.307590340735282686e-02
-1.279290187350006283e-02,2.307723906217361287e-02
-1.279156621867927508e-02,2.307857471699439889e-02
-1.279023056385848733e-02,2.307991037181518837e-02
-1.278889490903770132e-02,2.308124602663597438e-02
-1.278755925421691357e-02,2.308258168145676387e-02
-1.278622359939612582e-02,2.308391733627754988e-02
-1.278488794457533807e-02,2.308525299109833590e-02
-1.278355228975455206e-02,2.308658864591912191e-02
-1.278221663493376431e-02,2.308792430073991139e-02
-1.278088098011297656e-02,2.308925995556070088e-02
-1.277954532529219055e-02,2.309059561038148689e-02
-1.277820967047140280e-02,2.309193126520227290e-02
-1.277687401565061505e-02,2.309326692002305892e-02
-1.277553836082982903e-02,2.309460257484384493e-02
-1.277420270600904129e-02,2.309593822966463442e-02
-1.277286705118825354e-02,2.309727388448542390e-02
-1.277153139636746579e-02,2.309860953930620991e-02
-1.277019574154667977e-02,2.309994519412699593e-02
-1.276886008672589203e-02,2.310128084894778194e-02
-1.276752443190510428e-02,2.310261650376857143e-02
-1.276618877708431826e-02,2.310395215858935744e-02
-1.276485312226353051e-02,2.310528781341014692e-02
-1.276351746744274276e-02,2.310662346823093294e-02
-1.276218181262195675e-02,2.310795912305171895e-02
