-5.120533397472476836e-03,4.100355197742330121e-02,-6.029596051636190029e-03,3.693986134939505200e-02
-5.258153138877880335e-03,4.105421980560358675e-02,-6.126637809028941811e-03,3.696100998996814518e-02
-5.396539798198228544e-03,4.110341517031564085e-02,-6.223906406398629562e-03,3.698108952287351703e-02
-5.535677607683854758e-03,4.115112732332783241e-02,-6.321390065773809658e-03,3.700009751673895286e-02
-5.675550655848065652e-03,4.119734568541267433e-02,-6.419076983141805068e-03,3.701803166994177552e-02
-5.816142889280451200e-03,4.124205984820931287e-02,-6.516955329878028162e-03,3.703488981088755294e-02
-5.957438114483766881e-03,4.128525957606646313e-02,-6.615013254178261221e-03,3.705066989827306145e-02
-6.099419999734201694e-03,4.132693480786562429e-02,-6.713238882493760204e-03,3.706537002133342140e-02
-6.242072076964824690e-03,4.136707565882425525e-02,-6.811620320968990970e-03,3.707898840007350233e-02
-6.385377743671978405e-03,4.140567242227854300e-02,-6.910145656881822723e-03,3.709152338548345196e-02
-6.529320264844394595e-03,4.144271557144554863e-02,-7.008802960086001760e-03,3.710297345973836980e-02
-6.673882774914818850e-03,4.147819576116446721e-02,-7.107580284455738105e-03,3.711333723638205601e-02
-6.819048279733920352e-03,4.151210382961662698e-02,-7.206465669332224634e-03,3.712261346049497424e-02
-6.964799658566257767e-03,4.154443080002405420e-02,-7.305447140971929078e-03,3.713080100884611628e-02
-7.111119666108044537e-03,4.157516788232622912e-02,-7.404512713996452486e-03,3.713789889002909461e-02
-7.257990934526481128e-03,4.160430647483487343e-02,-7.503650392843791948e-03,3.714390624458211582e-02
-7.405395975520468604e-03,4.163183816586633890e-02,-7.602848173220874001e-03,3.714882234509209874e-02
-7.553317182402368747e-03,4.165775473535148626e-02,-7.702094043557099375e-03,3.715264659628274291e-02
-7.701736832200628546e-03,4.168204815642272132e-02,-7.801375986458801079e-03,3.715537853508658894e-02
-7.850637087782974186e-03,4.170471059697787586e-02,-7.900681980164378157e-03,3.715701783070111952e-02
-8.000000000000000167e-03,4.172573442122075316e-02,-8.000000000000000167e-03,3.715756428462880373e-02
