x,y,s,p,T,M,A,a,V,rho
-2.138093279592592766e-02,2.151159126108849115e-02,1.928922127909451362e-02,3.018519906783297658e+06,2.816597808088886268e+03,2.110891430511914468e-01,2.185903738753302780e-03,3.654496729524455532e+02,7.714245829186991443e+01,3.308265205007536736e+00
-2.134170614344444578e-02,2.151928506242469299e-02,1.932919533122716416e-02,3.018399565607566386e+06,2.816576293617103602e+03,2.112425779825172489e-01,2.184394763289970818e-03,3.654482772132902255e+02,7.719823619780504487e+01,3.308158581618584559e+00
-2.130247949096296389e-02,2.152701669165017762e-02,1.936917668132171963e-02,3.018278332990820985e+06,2.816554619073253434e+03,2.113970442576307840e-01,2.182877917562983227e-03,3.654468710841599659e+02,7.725438838039084999e+01,3.308051167581158136e+00
-2.126325283848148201e-02,2.153478022139200879e-02,1.940916421261530342e-02,3.018156296673531644e+06,2.816532800129185489e+03,2.115524281029826925e-01,2.181354356930093920e-03,3.654454555816470247e+02,7.731087346749814060e+01,3.307943040617345787e+00
-2.122402618600000013e-02,2.154256972427726416e-02,1.944915679467875899e-02,3.018033545250382274e+06,2.816510852611432711e+03,2.117086149591122513e-01,2.179825237792545455e-03,3.654440317323936824e+02,7.736764980313893147e+01,3.307834279208385908e+00
-2.118479953351851824e-02,2.155037927293301792e-02,1.948915328596374091e-02,3.017910168185881805e+06,2.816488792504057983e+03,2.118654894677387268e-01,2.178291717604911859e-03,3.654426005732774456e+02,7.742467544282075664e+01,3.307724962608570518e+00
-2.114557288103703636e-02,2.155820293998634424e-02,1.952915253634502149e-02,3.017786255828469060e+06,2.816466635951231183e+03,2.120229354602736205e-01,2.176754954882928732e-03,3.654411631515787349e+02,7.748190814941449389e+01,3.307615170857802767e+00
-2.110634622855555448e-02,2.156603479806430343e-02,1.956915338965912327e-02,3.017661899423059076e+06,2.816444399259525653e+03,2.121808359477845296e-01,2.175216109209273350e-03,3.654397205251301557e+02,7.753930538954686824e+01,3.307504984792775105e+00
-2.106711957607407260e-02,2.157386891979398355e-02,1.960915468624033903e-02,3.017537191122021060e+06,2.816422098899928187e+03,2.123390731124339403e-01,2.173676341237342890e-03,3.654382737624472952e+02,7.759682433052594774e+01,3.307394486056755678e+00
-2.102789292359259418e-02,2.158169937780245878e-02,1.964915526545521138e-02,3.017412223994538188e+06,2.816399751509559337e+03,2.124975283004251203e-01,2.172136812692967902e-03,3.654368239428405900e+02,7.765442183781124186e+01,3.307283757107931432e+00
-2.098866627111111230e-02,2.158952024471678943e-02,1.968915396823660985e-02,3.017287092034284025e+06,2.816377373893086315e+03,2.126560820164836163e-01,2.170598686374120446e-03,3.654353721565075830e+02,7.771205447303849212e+01,3.307172881226260852e+00
-2.094943961862963042e-02,2.159732559316406009e-02,1.972914963961847762e-02,3.017161890165420249e+06,2.816354983023833029e+03,2.128146139198978382e-01,2.169063126148580885e-03,3.654339195046049440e+02,7.776967849260752530e+01,3.307061942518828346e+00
-2.091021296614814853e-02,2.160510949577133452e-02,1.976914113127235806e-02,3.017036714246848132e+06,2.816332596044574984e+03,2.129730028221588078e-01,2.167531296949563348e-03,3.654324670993003679e+02,7.782724984684774938e+01,3.306951025923655862e+00
-2.087098631366666665e-02,2.161286602516569386e-02,1.980912730404681132e-02,3.016911661074669566e+06,2.816310230268009946e+03,2.131311266862157272e-01,2.166004364769346258e-03,3.654310160638034972e+02,7.788472417976703355e+01,3.306840217211915789e+00
-2.083175966118518477e-02,2.162058925397419840e-02,1.984910703051075143e-02,3.016786828382829670e+06,2.816287903176894361e+03,2.132888626273908295e-01,2.164483496650818593e-03,3.654295675323749037e+02,7.794205682939954727e+01,3.306729602988527805e+00
-2.079253300870370288e-02,2.162827325482394314e-02,1.988907919750182093e-02,3.016662314841878135e+06,2.816265632423846455e+03,2.134460869159714169e-01,2.162969860677045521e-03,3.654281226503130711e+02,7.799920282875898181e+01,3.306619270691087742e+00
-2.075330635622222100e-02,2.163591210034198145e-02,1.992904270868078864e-02,3.016538220055841841e+06,2.816243435830800081e+03,2.136026749815215786e-01,2.161464625958764516e-03,3.654266825739198339e+02,7.805611690741265818e+01,3.306509308587115115e+00
-2.071407970374073912e-02,2.164349986315540139e-02,1.996899648709304573e-02,3.016414644557122607e+06,2.816221331388102044e+03,2.137585014189289645e-01,2.159968962619881333e-03,3.654252484704413746e+02,7.811275349368131060e+01,3.306399805769540290e+00
-2.067485305125926071e-02,2.165103061589126326e-02,2.000893947773810591e-02,3.016291689799423330e+06,2.816199337253255635e+03,2.139134399962331345e-01,2.158484041780909038e-03,3.654238215179866529e+02,7.816906671748203905e+01,3.306290852150447712e+00
-2.063562639877777882e-02,2.165849843117663431e-02,2.004887065014813313e-02,3.016169458148614969e+06,2.816177471749282631e+03,2.140673636642489719e-01,2.157011035540399527e-03,3.654224029054216771e+02,7.822501041381860887e+01,3.306182538452976161e+00
-2.059639974629629694e-02,2.166589738163861301e-02,2.008878900097631551e-02,3.016048052871541120e+06,2.816155753362716951e+03,2.142201445680286531e-01,2.155551116954317666e-03,3.654209938322387643e+02,7.828053812693489988e+01,3.306074956201398685e+00
-2.055717309381481506e-02,2.167322153990424924e-02,2.012869355659598070e-02,3.015927578122692648e+06,2.816134200741209042e+03,2.143716540601781906e-01,2.154105460013414422e-03,3.654195955084013008e+02,7.833560311513724628e+01,3.305968197709292955e+00
-2.051794644133333317e-02,2.168046497860063454e-02,2.016858337571127840e-02,3.015808138928752393e+06,2.816112832690744199e+03,2.145217627160666274e-01,2.152675239618541750e-03,3.654182091541630371e+02,7.839015835629936646e+01,3.305862356065831342e+00
-2.047871978885185129e-02,2.168762177035482575e-02,2.020845755198008575e-02,3.015689841170880944e+06,2.816091668172445679e+03,2.146703403509503949e-01,2.151261631553951295e-03,3.654168359998604956e+02,7.844415655405747145e+01,3.305757525120049500e+00
-2.043949313637036941e-02,2.169468598779390051e-02,2.024831521664987796e-02,3.015572791564844549e+06,2.816070726298994032e+03,2.148172560390368968e-01,2.149865812458564337e-03,3.654154772856804243e+02,7.849755014470488845e+01,3.305653799463204034e+00
-2.040026648388888753e-02,2.170165170354493994e-02,2.028815554120712988e-02,3.015457097638817038e+06,2.816050026330613036e+03,2.149623781345199325e-01,2.148488959795197360e-03,3.654141342613992265e+02,7.855029130479714183e+01,3.305551274409054496e+00
-2.036103983140740564e-02,2.170851299023501130e-02,2.032797774004077573e-02,3.015342867708886042e+06,2.816029587670647288e+03,2.151055742946031690e-01,2.147132251817776213e-03,3.654128081860953898e+02,7.860233195947371598e+01,3.305450045972107898e+00
-2.032181317892592723e-02,2.171526392049117835e-02,2.036778107312013295e-02,3.015230210852231365e+06,2.816009429860708678e+03,2.152467115045426649e-01,2.145796867536490290e-03,3.654115003278345171e+02,7.865362379150749916e+01,3.305350210843789327e+00
-2.028258652644444535e-02,2.172189856694052915e-02,2.040756484868770301e-02,3.015119236877928022e+06,2.815989572575395869e+03,2.153856561047209073e-01,2.144483986680950031e-03,3.654102119633259917e+02,7.870411825108610060e+01,3.305251866366496927e+00
-2.024335987396296346e-02,2.172841100221012400e-02,2.044732842596696382e-02,3.015010056295340881e+06,2.815970035616571295e+03,2.155222738197810350e-01,2.143194789661287056e-03,3.654089443775513359e+02,7.875376656633575578e+01,3.305155110505518135e+00
-2.020413322148148158e-02,2.173479529892705445e-02,2.048707121788540669e-02,3.014902780280097853e+06,2.815950838907200250e+03,2.156564297898337090e-01,2.141930457527240275e-03,3.654076988633638052e+02,7.880251975459171376e+01,3.305060041818787209e+00
-2.016490656899999970e-02,2.174104552971837731e-02,2.052679269381276622e-02,3.014797520637599286e+06,2.815932002484738405e+03,2.157879886037585293e-01,2.140692171925191126e-03,3.654064767210589935e+02,7.885032863442343398e+01,3.304966759424452505e+00
-2.012567991651851781e-02,2.174715576721117372e-02,2.056649238231433169e-02,3.014694389764091931e+06,2.815913546494077764e+03,2.159168143346065771e-01,2.139481115053195638e-03,3.654052792579161064e+02,7.889714383841653955e+01,3.304875362966276153e+00
-2.008645326403703593e-02,2.175312008403250397e-02,2.060616987391912167e-02,3.014593500605187379e+06,2.815895491180025147e+03,2.160427705771273965e-01,2.138298469613957378e-03,3.654041077877093358e+02,7.894291582672002505e+01,3.304785952576755115e+00
-2.004722661155555405e-02,2.175893255280945265e-02,2.064582482390252272e-02,3.014494966611938551e+06,2.815877856879339106e+03,2.161657204874198601e-01,2.137145418765789423e-03,3.654029636301904702e+02,7.898759490135860517e+01,3.304698628838074637e+00
-2.000799995907407564e-02,2.176458724616910090e-02,2.068545695508284404e-02,3.014398901694355067e+06,2.815860664012293455e+03,2.162855268247228235e-01,2.136023146071534557e-03,3.654018481105407545e+02,7.903113122131566115e+01,3.304613492740779090e+00
-1.996877330659259375e-02,2.177007888941320801e-02,2.072506615111638362e-02,3.014305409174583387e+06,2.815843931105421234e+03,2.164020657007334203e-01,2.134932707277006902e-03,3.654007624310792721e+02,7.907347979870850452e+01,3.304530635893461188e+00
-1.992954665411111187e-02,2.177540709304248007e-02,2.076465301786304535e-02,3.014214510198439937e+06,2.815827661978061315e+03,2.165153156976960813e-01,2.133874198866932050e-03,3.653997068398828674e+02,7.911463288228283375e+01,3.304450077077186076e+00
-1.989032000162962999e-02,2.178057368142700609e-02,2.080421845606911235e-02,3.014126188164825551e+06,2.815811853692764089e+03,2.166253022943263606e-01,2.132847282028749528e-03,3.653986811466207314e+02,7.915459976133489306e+01,3.304371801619000237e+00
-1.985109334914814810e-02,2.178558048991128746e-02,2.084376334696668928e-02,3.014040425720429514e+06,2.815796503176203714e+03,2.167320517181799966e-01,2.131851615117987073e-03,3.653976851521363187e+02,7.919338999609605878e+01,3.304295794177844137e+00
-1.981186669666666622e-02,2.179042935383985677e-02,2.088328855090418670e-02,3.013957204954452813e+06,2.815781607254034952e+03,2.168355907054296539e-01,2.130886855830170859e-03,3.653967186507093174e+02,7.923101333045224237e+01,3.304222038917131510e+00
-1.977264004418518434e-02,2.179512210855722928e-02,2.092279490750335175e-02,3.013876507408863399e+06,2.815767162652742627e+03,2.169359464907348878e-01,2.129952661217769400e-03,3.653957814301753046e+02,7.926747968827676516e+01,3.304150519513850526e+00
-1.973341339170370246e-02,2.179966058940792026e-02,2.096228323582115943e-02,3.013798314088771585e+06,2.815753166001506997e+03,2.170331467970575412e-01,2.129048687706932338e-03,3.653948732720472208e+02,7.930279916974446053e+01,3.304081219167774197e+00
-1.969418673922222057e-02,2.180404663173644148e-02,2.100175433451641552e-02,3.013722605472919997e+06,2.815739613834095053e+03,2.171272198254193819e-01,2.128174591114060515e-03,3.653939939516379809e+02,7.933698204762525563e+01,3.304014120610768934e+00
-1.965496008674074216e-02,2.180828207088731860e-02,2.104120898202090431e-02,3.013649361524272710e+06,2.815726502590768632e+03,2.172181942446218816e-01,2.127330026662157050e-03,3.653931432381845070e+02,7.937003876356490650e+01,3.303949206116197690e+00
-1.961573343425926028e-02,2.181236874220506688e-02,2.108064793671499126e-02,3.013578561700708233e+06,2.815713828620214827e+03,2.173060991809260267e-01,2.126514648996991053e-03,3.653923208949731247e+02,7.940197992435177810e+01,3.303886457508413255e+00
-1.957650678177777839e-02,2.181630848103420159e-02,2.112007193710745134e-02,3.013510184965797700e+06,2.815701588181487750e+03,2.173909642077049287e-01,2.125728112203053612e-03,3.653915266794654144e+02,7.943281629817433043e+01,3.303825856172327491e+00
-1.953728012929629651e-02,2.182010312271924490e-02,2.115948170201947462e-02,3.013444209799639881e+06,2.815689777445966229e+03,2.174728193350706495e-01,2.124970069819341612e-03,3.653907603434255407e+02,7.946255881086987927e+01,3.303767383063034746e+00
-1.949805347681481463e-02,2.182375450260471209e-02,2.119887793077263050e-02,3.013380614209804218e+06,2.815678392499327856e+03,2.175516949994865945e-01,2.124240174854921670e-03,3.653900216330486046e+02,7.949121854216879512e+01,3.303711018715528080e+00
-1.945882682433333274e-02,2.182726445603511145e-02,2.123826130338070731e-02,3.013319375742271543e+06,2.815667429343528056e+03,2.176276220533727712e-01,2.123538079804304993e-03,3.653893102890888258e+02,7.951880672193637167e+01,3.303656743254419936e+00
-1.941960017185185086e-02,2.183063481835497560e-02,2.127763248074524688e-02,3.013260471492476761e+06,2.815656883898791875e+03,2.177006317547056369e-01,2.122863436662629239e-03,3.653886260469893728e+02,7.954533472641347203e+01,3.303604536403747627e+00
-1.938037351937036898e-02,2.183386742490882326e-02,2.131699210485466650e-02,3.013203878116374835e+06,2.815646752005617600e+03,2.177707557566241070e-01,2.122215896940640896e-03,3.653879686370120226e+02,7.957081407445977561e+01,3.303554377496806804e+00
-1.934114686688888710e-02,2.183696411104115581e-02,2.135634079898681217e-02,3.013149571841509081e+06,2.815637029426774006e+03,2.178380260970447235e-01,2.121595111679480759e-03,3.653873377843672756e+02,7.959525642380069144e+01,3.303506245485979598e+00
-1.930192021440740868e-02,2.183992671209650238e-02,2.139567916791481825e-02,3.013097528478149325e+06,2.815627711849318985e+03,2.179024751882974453e-01,2.121000731465273390e-03,3.653867332093453797e+02,7.961867356728244260e+01,3.303460118952637359e+00
-1.926269356192592680e-02,2.184275706341937476e-02,2.143500779811615894e-02,3.013047723430395592e+06,2.815618794886605883e+03,2.179641358067795909e-01,2.120432406443524022e-03,3.653861546274466150e+02,7.964107742913374466e+01,3.303415976116998998e+00
-1.922346690944444492e-02,2.184545700035429860e-02,2.147432725798472178e-02,3.013000131707337219e+06,2.815610274080303043e+03,2.180230410826441978e-01,2.119889786333313368e-03,3.653856017495125457e+02,7.966248006124064318e+01,3.303373794848052825e+00
-1.918424025696296303e-02,2.184802835824578571e-02,2.151363809804581612e-02,3.012954727934138849e+06,2.815602144902401051e+03,2.180792244895217169e-01,2.119372520441294670e-03,3.653850742818564754e+02,7.968289363943354431e+01,3.303333552673404228e+00
-1.914501360448148115e-02,2.185047297243835132e-02,2.155294085117398159e-02,3.012911486363188829e+06,2.815594402757230455e+03,2.181327198342846163e-01,2.118880257675502098e-03,3.653845719263944147e+02,7.970233045979020403e+01,3.303295226789183747e+00
-1.910578695199999927e-02,2.185279267827651764e-02,2.159223603281344717e-02,3.012870380885184277e+06,2.815587042983470837e+03,2.181835612468575047e-01,2.118412646558957488e-03,3.653840943807757640e+02,7.972080293495555736e+01,3.303258794069900084e+00
-1.906656029951851739e-02,2.185498931110480339e-02,2.163152414120116801e-02,3.012831385040176567e+06,2.815580060856148975e+03,2.182317831700823496e-01,2.117969335243084089e-03,3.653836413385129731e+02,7.973832359048149954e+01,3.303224231078255357e+00
-1.902733364703703550e-02,2.185706470626771342e-02,2.167080565759228056e-02,3.012794472028631717e+06,2.815573451588645639e+03,2.182774203496421761e-01,2.117549971520913885e-03,3.653832124891121680e+02,7.975490506118856615e+01,3.303191514074978574e+00
-1.898810699455555362e-02,2.185902069910979073e-02,2.171008104648788906e-02,3.012759614722389728e+06,2.815567210334679203e+03,2.183205078240486874e-01,2.117154202840111025e-03,3.653828075182017301e+02,7.977056008755043592e+01,3.303160619028560951e+00
-1.894888034207407521e-02,2.186085912497552283e-02,2.174935075586504826e-02,3.012726785675608087e+06,2.815561332190289704e+03,2.183610809146994680e-01,2.116781676315791436e-03,3.653824261076616153e+02,7.978530151210429722e+01,3.303131521624992573e+00
-1.890965368959259332e-02,2.186258181920944926e-02,2.178861521740887291e-02,3.012695957135642879e+06,2.815555812195812905e+03,2.183991752160082400e-01,2.116432038743154640e-03,3.653820679357511381e+02,7.979914227588753306e+01,3.303104197277426657e+00
-1.887042703711111144e-02,2.186419061715608181e-02,2.182787484674660397e-02,3.012667101053854451e+06,2.815550645337836613e+03,2.184348265856193572e-01,2.116104936609899175e-03,3.653817326772366414e+02,7.981209541490531478e+01,3.303078621135791870e+00
-1.883120038462962956e-02,2.186568735415993225e-02,2.186713004368358998e-02,3.012640189096343238e+06,2.815545826551150185e+03,2.184680711347018189e-01,2.115800016108469739e-03,3.653814200035176896e+02,7.982417405662685894e+01,3.303054768096331806e+00
-1.879197373214814767e-02,2.186707386556552279e-02,2.190638119244105522e-02,3.012615192654611543e+06,2.815541350720677201e+03,2.184989452183367653e-01,2.115516923148080559e-03,3.653811295827530330e+02,7.983539141651596083e+01,3.303032612811087620e+00
-1.875274707966666579e-02,2.186835198671736522e-02,2.194562866189555400e-02,3.012592082856132649e+06,2.815537212683392227e+03,2.185274854259953714e-01,2.115255303366565288e-03,3.653808610799849248e+02,7.984576079459404241e+01,3.303012129697293631e+00
-1.871352042718518391e-02,2.186952355295998865e-02,2.198487280582001394e-02,3.012570830574838910e+06,2.815533407230223929e+03,2.185537285721194656e-01,2.115014802142008762e-03,3.653806141572628690e+02,7.985529557204074536e+01,3.302993292946700521e+00
-1.867429377470370203e-02,2.187059039963790488e-02,2.202411396312630582e-02,3.012551406441508327e+06,2.815529929107940916e+03,2.185777116868009295e-01,2.114795064604206142e-03,3.653803884737662315e+02,7.986400920783019330e+01,3.302976076534812844e+00
-1.863506712222222014e-02,2.187155436209563264e-02,2.206335245810920470e-02,3.012533780854030047e+06,2.815526773021012104e+03,2.185994720065719821e-01,2.114595735645900462e-03,3.653801836859251466e+02,7.987191523540752769e+01,3.302960454230016829e+00
-1.859584046974074173e-02,2.187241727567768718e-02,2.210258860069168677e-02,3.012517923987587448e+06,2.815523933633456636e+03,2.186190469653030710e-01,2.114416459933846255e-03,3.653799994475407402e+02,7.987902725940432447e+01,3.302946399602633143e+00
-1.855661381725925985e-02,2.187318097572858722e-02,2.214182268667149248e-02,3.012503805804699659e+06,2.815521405570666502e+03,2.186364741852199201e-01,2.114256881919655915e-03,3.653798354099033077e+02,7.988535895239722606e+01,3.302933886033846633e+00
-1.851738716477777796e-02,2.187384729759284802e-02,2.218105499796881042e-02,3.012491396065177862e+06,2.815519183421213256e+03,2.186517914680343455e-01,2.114116645850475616e-03,3.653796912219102637e+02,7.989092405170789846e+01,3.302922886724561913e+00
-1.847816051229629608e-02,2.187441807661498483e-02,2.222028580287509561e-02,3.012480664335904177e+06,2.815517261738622892e+03,2.186650367862030264e-01,2.113995395779434423e-03,3.653795665301810232e+02,7.989573635624894621e+01,3.302913374704095961e+00
-1.843893385981481420e-02,2.187489514813952679e-02,2.225951535630286970e-02,3.012471580000536516e+06,2.815515635043139810e+03,2.186762482743087321e-01,2.113892775575916885e-03,3.653794609791719381e+02,7.989980972341450638e+01,3.302905322838810775e+00
-1.839970720733333232e-02,2.187528034751097528e-02,2.229874390003646484e-02,3.012464112269032281e+06,2.815514297823453944e+03,2.186854642205725008e-01,2.113808428935638316e-03,3.653793742112882796e+02,7.990315806601785198e+01,3.302898703840581707e+00
-1.836048055485185043e-02,2.187557551007386636e-02,2.233797166298366263e-02,3.012458230187052861e+06,2.815513244538410163e+03,2.186927230584967685e-01,2.113741999390514065e-03,3.653793058669956508e+02,7.990579534927665861e+01,3.302893490275162769e+00
-1.832125390237036855e-02,2.187578247117270142e-02,2.237719886142809991e-02,3.012453902645229828e+06,2.815512469618689920e+03,2.186980633586473599e-01,2.113693130318341443e-03,3.653792555849290125e+02,7.990773558784820807e+01,3.302889654570423605e+00
-1.828202724988888667e-02,2.187590306615200264e-02,2.241642569928245510e-02,3.012451098388263024e+06,2.815511967468463808e+03,2.187015238205702594e-01,2.113661464952280421e-03,3.653792230020003444e+02,7.990899284291343463e+01,3.302887169024444791e+00
-1.824280059740740825e-02,2.187593913035629223e-02,2.245565236834228678e-02,3.012449786023885943e+06,2.815511732467021375e+03,2.187031432648532669e-01,2.113646646390131799e-03,3.653792077535042608e+02,7.990958121931322466e+01,3.302886005813488790e+00
-1.820357394492592637e-02,2.187589249913008890e-02,2.249487904854051770e-02,3.012449934031655546e+06,2.815511758970365463e+03,2.187029606253283465e-01,2.113648317603445369e-03,3.653792094732220335e+02,7.990951486273567639e+01,3.302886136999818145e+00
-1.816434729244444449e-02,2.187576500781789751e-02,2.253410590820245987e-02,3.012451510771601461e+06,2.815512041312785186e+03,2.187010149414259919e-01,2.113666121446384789e-03,3.653792277935233415e+02,7.990880795695804295e+01,3.302887534539388437e+00
-1.812512063996296260e-02,2.187555849176425413e-02,2.257333310430138448e-02,3.012454484492691699e+06,2.815512573808393427e+03,2.186973453506702025e-01,2.113699700664453673e-03,3.653792623454666568e+02,7.990747472113964989e+01,3.302890170289375593e+00
-1.808589398748148072e-02,2.187527478631366012e-02,2.261256078271453585e-02,3.012458823341143783e+06,2.815513350752634778e+03,2.186919910813353574e-01,2.113748697902963214e-03,3.653793127588970151e+02,7.990552940717314812e+01,3.302894016015569978e+00
-1.804666733499999884e-02,2.187491572681064464e-02,2.265178907847957904e-02,3.012464495368577074e+06,2.815514366423769843e+03,2.186849914452457244e-01,2.113812755715365355e-03,3.653793786625425923e+02,7.990298629708732392e+01,3.302899043399627033e+00
-1.800744068251851696e-02,2.187448314859971252e-02,2.269101811605140143e-02,3.012471468539961614e+06,2.815515615084317233e+03,2.186763858307395614e-01,2.113891516571335741e-03,3.653794596841082694e+02,7.989985970050921082e+01,3.302905224046134958e+00
-1.796821403003703507e-02,2.187397888702539983e-02,2.273024800955926461e-02,3.012479710741420742e+06,2.815517090982471473e+03,2.186662136957854274e-01,2.113984622864700531e-03,3.653795554503680592e+02,7.989616395218126854e+01,3.302912529489556270e+00
-1.792898737755555666e-02,2.187340477743220449e-02,2.276947886306422350e-02,3.012489189787829760e+06,2.815518788353483615e+03,2.186545145612586172e-01,2.114091716921138574e-03,3.653796655872545216e+02,7.989191340953614429e+01,3.302920931200986399e+00
-1.788976072507407478e-02,2.187276265516465562e-02,2.280871077081683684e-02,3.012499873430277221e+06,2.815520701421017293e+03,2.186413280043794094e-01,2.114212441005701871e-03,3.653797897199471549e+02,7.988712245033013915e+01,3.302930400594788374e+00
-1.785053407259259289e-02,2.187205435556726502e-02,2.284794381751503040e-02,3.012511729363282211e+06,2.815522824398459761e+03,2.186266936523129090e-01,2.114346437330140438e-03,3.653799274729576041e+02,7.988180547033461210e+01,3.302940909035013028e+00
-1.781130742011111101e-02,2.187128171398455140e-02,2.288717807856220990e-02,3.012524725231877528e+06,2.815525151490208827e+03,2.186106511759329518e-01,2.114493348060019449e-03,3.653800784702131637e+02,7.987597688108678540e+01,3.302952427841699734e+00
-1.777208076762962913e-02,2.187044656576103349e-02,2.292641362032549202e-02,3.012538828638488427e+06,2.815527676892922955e+03,2.185932402837498234e-01,2.114652815321654659e-03,3.653802423351380639e+02,7.986965110769956766e+01,3.302964928296994174e+00
-1.773285411514814724e-02,2.186955074624124043e-02,2.296565050039405670e-02,3.012554007149628829e+06,2.815530394796738165e+03,2.185745007160078690e-01,2.114824481208834022e-03,3.653804186907326539e+02,7.986284258673279624e+01,3.302978381651102691e+00
-1.769362746266666536e-02,2.186859609076967012e-02,2.300488876783761752e-02,3.012570228302384261e+06,2.815533299386444469e+03,2.185544722389445860e-01,2.115007987789361936e-03,3.653806071596497986e+02,7.985556576412240304e+01,3.302992759128059674e+00
-1.765440081018518348e-02,2.186758443469084823e-02,2.304412846346493710e-02,3.012587459610742517e+06,2.815536384842638654e+03,2.185331946392245761e-01,2.115202977111393153e-03,3.653808073642697991e+02,7.984783509317298922e+01,3.303008031931359945e+00
-1.761517415770370160e-02,2.186651761334929694e-02,2.308336962008241885e-02,3.012605668571705464e+06,2.815539645342832046e+03,2.185107077185366176e-01,2.115409091209573701e-03,3.653810189267725264e+02,7.983966503260909064e+01,3.303024171249390406e+00
-1.757594750522222318e-02,2.186539746208953153e-02,2.312261226275270226e-02,3.012624822671206668e+06,2.815543075062527805e+03,2.184870512883667071e-01,2.115625972110985777e-03,3.653812414692072252e+02,7.983107004468978118e+01,3.303041148260696946e+00
-1.753672085274074130e-02,2.186422581625606029e-02,2.316185640905329274e-02,3.012644889389851131e+06,2.815546668176262756e+03,2.184622651649363034e-01,2.115853261840897059e-03,3.653814746135604423e+02,7.982206459338308946e+01,3.303058934139090130e+00
-1.749749420025925942e-02,2.186300451119341237e-02,2.320110206933514996e-02,3.012665836208442692e+06,2.815550418858612375e+03,2.184363891643146538e-01,2.116090602428322229e-03,3.653817179818211685e+02,7.981266314260295758e+01,3.303077500058556382e+00
-1.745826754777777753e-02,2.186173538224609955e-02,2.324034924698129348e-02,3.012687630613342393e+06,2.815554321285162587e+03,2.184094630977032880e-01,2.116337635911362015e-03,3.653819711960441623e+02,7.980288015450850025e+01,3.303096817198030166e+00
-1.741904089529629565e-02,2.186042026475864403e-02,2.327959793866533206e-02,3.012710240101585165e+06,2.815558369633441089e+03,2.183815267668919313e-01,2.116594004342376573e-03,3.653822338784103181e+02,7.979273008786482535e+01,3.303116856745939689e+00
-1.737981424281481377e-02,2.185906099407555758e-02,2.331884813460997560e-02,3.012733632185832132e+06,2.815562558083816839e+03,2.183526199598858353e-01,2.116859349792940288e-03,3.653825056512853280e+02,7.978222739646594164e+01,3.303137589904615368e+00
-1.734058759033333189e-02,2.185765940554136241e-02,2.335809981884546041e-02,3.012757774399137124e+06,2.815566880820365441e+03,2.183227824467082467e-01,2.117133314358615737e-03,3.653827861372756729e+02,7.977138652762056381e+01,3.303158987894523779e+00
-1.730136093785185000e-02,2.185621733450057030e-02,2.339735296946792234e-02,3.012782634299474303e+06,2.815571332031690872e+03,2.182920539753736289e-01,2.117415540163512539e-03,3.653830749592823963e+02,7.976022192069966366e+01,3.303181021958302210e+00
-1.726213428537036812e-02,2.185473661629771039e-02,2.343660755889768327e-02,3.012808179474108387e+06,2.815575905911720383e+03,2.182604742680347709e-01,2.117705669364678810e-03,3.653833717405523203e+02,7.974874800574660583e+01,3.303203663364638665e+00
-1.722290763288888971e-02,2.185321908627728751e-02,2.347586355413746120e-02,3.012834377543734852e+06,2.815580596660458014e+03,2.182280830173051189e-01,2.118003344156252354e-03,3.653836761047273853e+02,7.973697920215057877e+01,3.303226883411956027e+00
-1.718368098040740782e-02,2.185166657978382734e-02,2.351512091703049367e-02,3.012861196166457143e+06,2.815585398484702182e+03,2.181949198827484449e-01,2.118308206773468309e-03,3.653839876758911487e+02,7.972492991738020862e+01,3.303250653431951012e+00
-1.714445432792592594e-02,2.185008093216183819e-02,2.355437960451853968e-02,3.012888603041517548e+06,2.815590305598729174e+03,2.181610244875480664e-01,2.118619899496429135e-03,3.653843060786131787e+02,7.971261454578208827e+01,3.303274944792910617e+00
-1.710522767544444406e-02,2.184846397875584920e-02,2.359363956889982961e-02,3.012916565912886523e+06,2.815595312224940244e+03,2.181264364153445434e-01,2.118938064653691587e-03,3.653846309379911190e+02,7.970004746743985891e+01,3.303299728902903354e+00
-1.706600102296296217e-02,2.184681755491036867e-02,2.363290075808688676e-02,3.012945052572619636e+06,2.815600412594473710e+03,2.180911952072479565e-01,2.119262344625661137e-03,3.653849618796907066e+02,7.968724304709647299e+01,3.303324977212765745e+00
-1.702677437048148029e-02,2.184514349596992228e-02,2.367216311586426564e-02,3.012974030864020810e+06,2.815605600947778839e+03,2.180553403590205774e-01,2.119592381847789069e-03,3.653852985299824923e+02,7.967421563313767763e+01,3.303350661218915629e+00
-1.698754771799999841e-02,2.184344363727902180e-02,2.371142658214619309e-02,3.013003468684616964e+06,2.815610871535154729e+03,2.180189113184330119e-01,2.119927818813568780e-03,3.653856405157777090e+02,7.966097955663818198e+01,3.303376752465998045e+00
-1.694832106551851653e-02,2.184171981418218597e-02,2.375069109323409838e-02,3.013033333988935687e+06,2.815616218617257346e+03,2.179819474827924819e-01,2.120268298077332154e-03,3.653859874646602748e+02,7.964754913046985507e+01,3.303403222549351703e+00
-1.690909441303703464e-02,2.183997386202393698e-02,2.378995658207407049e-02,3.013063594791092910e+06,2.815621636465566098e+03,2.179444881966390024e-01,2.120613462256865523e-03,3.653863390049179429e+02,7.963393864847047610e+01,3.303430043117314696e+00
