x,y,s,p,T,M,A,a,V,rho
4.418371175476553357e-03,4.761053831454526569e-02,8.902944424843434179e-03,4.786462966180153890e+05,1.979215408845139791e+03,1.906246098637881747e+00,1.473696540717709573e-03,3.063456308859200590e+02,5.839701637110456431e+02,7.465394277273491586e-01
4.445559346989003471e-03,4.758182127832830816e-02,8.942490155830184681e-03,4.766962926823115558e+05,1.977667986625978983e+03,1.908722180874597329e+00,1.477227555693606592e-03,3.062258514201071762e+02,5.845000749627673713e+02,7.440797762697235473e-01
4.472902401888882370e-03,4.755302279239002894e-02,8.982201557764579736e-03,4.747532348701623851e+05,1.976120978194992176e+03,1.911198263111312912e+00,1.480772338109574617e-03,3.061060571329337563e+02,5.850293647203153569e+02,7.416269681677275516e-01
4.500401188106841095e-03,4.752414261630655973e-02,9.022079469120029838e-03,4.728171065348866978e+05,1.974574387284668774e+03,1.913674345348028272e+00,1.484330930003311408e-03,3.059862482961912065e+02,5.855580333937128898e+02,7.391809936260246294e-01
4.528056558050235283e-03,4.749518050932034080e-02,9.062124732607578295e-03,4.708878910058652400e+05,1.973028217613292327e+03,1.916150427584743854e+00,1.487903373583545664e-03,3.058664251809934740e+02,5.860860813943777430e+02,7.367418427962698635e-01
4.555869368629499039e-03,4.746613623033833773e-02,9.102338195202864038e-03,4.689655715891664731e+05,1.971482472884960771e+03,1.918626509821459436e+00,1.491489711230408258e-03,3.057465880577775579e+02,5.866135091351133042e+02,7.343095057776801715e-01
4.583840481284738241e-03,4.743700953793045932e-02,9.142720708173148608e-03,4.670501315681678243e+05,1.969937156789603705e+03,1.921102592058174796e+00,1.495089985495780477e-03,3.056267371963035089e+02,5.871403170301013006e+02,7.318839726176001870e-01
4.611970762012494729e-03,4.740780019032771880e-02,9.183273127104700506e-03,4.651415542041691369e+05,1.968392273002998763e+03,1.923578674294890600e+00,1.498704239103684777e-03,3.055068728656546568e+02,5.876665054948937268e+02,7.294652333120602572e-01
4.640261081392645787e-03,4.737850794542063093e-02,9.223996311930150044e-03,4.632398227370090317e+05,1.966847825186792988e+03,1.926054756531605960e+00,1.502332514950638440e-03,3.053869953342378949e+02,5.881920749464042046e+02,7.270532778063426571e-01
4.668712314615515273e-03,4.734913256075756749e-02,9.264891126956080122e-03,4.613449203856696258e+05,1.965303816988518292e+03,1.928530838768321543e+00,1.505974856106029368e-03,3.052671048697838501e+02,5.887170258029013894e+02,7.246480959955354795e-01
4.697325341509133063e-03,4.731967379354305725e-02,9.305958440890809563e-03,4.594568303488831152e+05,1.963760252041611693e+03,1.931006921005037125e+00,1.509631305812496414e-03,3.051472017393470537e+02,5.892413584839994201e+02,7.222496777250896338e-01
4.726101046566656694e-03,4.729013140063619003e-02,9.347199126872268379e-03,4.575755358057311969e+05,1.962217133965434414e+03,1.933483003241752485e+00,1.513301907486296711e-03,3.050272862093063395e+02,5.897650734106512118e+02,7.198580127913729587e-01
4.755040318974011575e-03,4.726050513854897911e-02,9.388614062496112439e-03,4.557010199162398931e+05,1.960674466365288481e+03,1.935959085478468067e+00,1.516986704717695773e-03,3.049073585453649002e+02,5.902881710051400432e+02,7.174730909422173397e-01
4.784144052637670855e-03,4.723079476344477917e-02,9.430204129843947417e-03,4.538332658219725126e+05,1.959132252832437189e+03,1.938435167715183649e+00,1.520685741271337633e-03,3.047874190125505152e+02,5.908106516910712571e+02,7.150949018774700461e-01
4.813413146212614825e-03,4.720100003113668341e-02,9.471970215511747032e-03,4.519722566466183052e+05,1.957590496944124880e+03,1.940911249951899009e+00,1.524399061086632780e-03,3.046674678752161185e+02,5.913325158933657804e+02,7.127234352495389613e-01
4.842848503130514973e-03,4.717112069708593453e-02,9.513913210638470785e-03,4.501179754965745378e+05,1.956049202263594225e+03,1.943387332188614813e+00,1.528126708278148898e-03,3.045475053970396857e+02,5.918537640382506879e+02,7.103586806639343720e-01
4.872451031628028187e-03,4.714115651640039817e-02,9.556034010934780568e-03,4.482704054615265923e+05,1.954508372340106007e+03,1.945863414425330173e+00,1.531868727135989039e-03,3.044275318410248019e+02,5.923743965532524953e+02,7.080006276798099796e-01
4.902221644775326889e-03,4.711110724383299475e-02,9.598333516711989727e-03,4.464295296150243375e+05,1.952968010708959582e+03,1.948339496662045756e+00,1.535625162126185838e-03,3.043075474695006051e+02,5.928944138671884048e+02,7.056492658105015803e-01
4.932161260504811309e-03,4.708097263378015207e-02,9.640812632911201219e-03,4.445953310150535544e+05,1.951428120891511071e+03,1.950815578898761338e+00,1.539396057891097248e-03,3.041875525441224113e+02,5.934138164101595976e+02,7.033045845240635252e-01
4.962270801639972681e-03,4.705075244028032733e-02,9.683472269132537696e-03,4.427677927046035184e+05,1.949888706395194504e+03,1.953291661135476698e+00,1.543181459249791864e-03,3.040675473258718853e+02,5.939326046135424804e+02,7.009665732438006280e-01
4.992551195924488025e-03,4.702044641701245975e-02,9.726313339664659566e-03,4.409468977122306242e+05,1.948349770713540011e+03,1.955767743372192280e+00,1.546981411198452465e-03,3.039475320750572109e+02,5.944507789099816364e+02,6.986352213488006280e-01
5.023003376051468453e-03,4.699005431729447180e-02,9.769336763514397531e-03,4.391326290526163066e+05,1.946811317326193148e+03,1.958243825608907862e+00,1.550795958910775648e-03,3.038275070513136029e+02,5.949683397333817538e+02,6.963105181744586591e-01
5.053628279692919112e-03,4.695957589408185362e-02,9.812543464436541268e-03,4.373249697271269979e+05,1.945273349698938318e+03,1.960719907845623222e+00,1.554625147738362360e-03,3.037074725136034772e+02,5.954852875188997814e+02,6.939924530130102687e-01
5.084426849529385603e-03,4.692901089996608793e-02,9.855934370963928201e-03,4.355239027243594755e+05,1.943735871283714005e+03,1.963195990082338804e+00,1.558469023211132712e-03,3.035874287202166784e+02,5.960016227029371976e+02,6.916810151140455609e-01
5.115400033279792966e-03,4.689835908717328306e-02,9.899510416437579119e-03,4.337294110206950572e+05,1.942198885518637553e+03,1.965672072319054386e+00,1.562327631037723017e-03,3.034673759287712755e+02,5.965173457231333032e+02,6.893761936850392180e-01
5.146548783731485881e-03,4.686762020756268105e-02,9.943272539037116553e-03,4.319414775808386039e+05,1.940662395828022227e+03,1.968148154555769747e+00,1.566201017105895181e-03,3.033473143962132781e+02,5.970324570183560127e+02,6.870779778918627567e-01
5.177874058770457096e-03,4.683679401262525605e-02,9.987221681811320195e-03,4.301600853583587450e+05,1.939126405622397897e+03,1.970624236792485551e+00,1.570089227482947400e-03,3.032272443788172609e+02,5.975469570286952603e+02,6.847863568593010042e-01
5.209376821411762330e-03,4.680588025348227099e-02,1.003135879270889569e-02,4.283852172962280456e+05,1.937590918298535826e+03,1.973100319029200911e+00,1.573992308416121170e-03,3.031071661321869897e+02,5.980608461954551558e+02,6.825013196715716823e-01
5.241058039830210138e-03,4.677487868088384126e-02,1.007568482460949669e-02,4.266168563273474574e+05,1.936055937239461628e+03,1.975576401265916493e+00,1.577910306333021309e-03,3.029870799112551367e+02,5.985741249611461399e+02,6.802228553728262295e-01
5.272918687391119422e-03,4.674378904520761630e-02,1.012020073535476773e-02,4.248549853750802577e+05,1.934521465814482781e+03,1.978052483502632075e+00,1.581843267842025346e-03,3.028669859702842473e+02,5.990867937694775947e+02,6.779509529676667201e-01
5.304959742681414347e-03,4.671261109645732240e-02,1.016490748777978438e-02,4.230995873537745792e+05,1.932987507379207045e+03,1.980528565739347435e+00,1.585791239732701812e-03,3.027468845628669101e+02,5.995988530653505677e+02,6.756856014216491291e-01
5.337182189540852842e-03,4.668134458426141664e-02,1.020980604974457487e-02,4.213506451692814589e+05,1.931454065275562243e+03,1.983004647976063017e+00,1.589754268976235462e-03,3.026267759419258709e+02,6.001103032948495866e+02,6.734267896617857074e-01
5.369587017093467585e-03,4.664998925787173373e-02,1.025489739416585167e-02,4.196081417194730602e+05,1.929921142831818997e+03,1.985480730212778600e+00,1.593732402725840137e-03,3.025066603597147150e+02,6.006211449052353828e+02,6.711745065770472474e-01
5.402175219779241193e-03,4.661854486616207743e-02,1.030018249904901713e-02,4.178720598947539693e+05,1.928388743362610967e+03,1.987956812449493960e+00,1.597725688317193750e-03,3.023865380678183215e+02,6.011313783449376160e+02,6.689287410188613503e-01
5.434947797385984367e-03,4.658701115762692302e-02,1.034566234752029232e-02,4.161423825785698718e+05,1.926856870168956220e+03,1.990432894686209764e+00,1.601734173268857435e-03,3.022664093171529203e+02,6.016410040635473706e+02,6.666894818016078084e-01
5.467905755081370160e-03,4.655538788038014048e-02,1.039133792785900019e-02,4.144190926479141926e+05,1.925325526538280428e+03,1.992908976922925124e+00,1.605757905282698388e-03,3.021462743579668881e+02,6.021500225118091976e+02,6.644567177031162064e-01
5.501050103445308259e-03,4.652367478215355123e-02,1.043721023353028077e-02,4.127021729738236754e+05,1.923794715744434143e+03,1.995385059159640706e+00,1.609796932244335474e-03,3.020261334398406348e+02,6.026584341416139523e+02,6.622304374651490910e-01
5.534381858502400789e-03,4.649187161029568610e-02,1.048328026321777851e-02,4.109916064218804822e+05,1.922264441047718492e+03,1.997861141396356288e+00,1.613851302223558376e-03,3.019059868116875691e+02,6.031662394059914050e+02,6.600106297938987954e-01
5.567902041754694761e-03,4.645997811177052239e-02,1.052954902085662114e-02,4.092873758527031168e+05,1.920734705694905415e+03,2.000337223633071648e+00,1.617921063474764103e-03,3.017858347217543269e+02,6.036734387591030782e+02,6.577972833604692759e-01
5.601611680214639219e-03,4.642799403315608225e-02,1.057601751566670557e-02,4.075894641224344959e+05,1.919205512919257444e+03,2.002813305869787008e+00,1.622006264437403237e-03,3.016656774176209979e+02,6.041800326562342889e+02,6.555903868013595037e-01
5.635511806438256617e-03,4.639591912064326695e-02,1.062268676218603575e-02,4.058978540832291474e+05,1.917676865940552943e+03,2.005289388106502813e+00,1.626106953736404515e-03,3.015455151462016943e+02,6.046860215537869863e+02,6.533899287189465221e-01
5.669603458558507628e-03,4.636375312003451765e-02,1.066955778030438153e-02,4.042125285837352858e+05,1.916148767965106117e+03,2.007765470343218173e+00,1.630223180182626503e-03,3.014253481537453467e+02,6.051914059092728166e+02,6.511958976819649525e-01
5.703887680318975133e-03,4.633149577674259417e-02,1.071663159529715609e-02,4.025334704695708933e+05,1.914621222185789520e+03,2.010241552579933533e+00,1.634354992773292365e-03,3.013051766858354199e+02,6.056961861813049381e+02,6.490082822259802819e-01
5.738365521107654035e-03,4.629914683578927742e-02,1.076390923785947723e-02,4.008606625837970059e+05,1.913094231782054294e+03,2.012717634816649337e+00,1.638502440692443489e-03,3.011850009873909357e+02,6.062003628295916542e+02,6.468270708538629288e-01
5.773038035991061995e-03,4.626670604180416202e-02,1.081139174414047326e-02,3.991940877673923969e+05,1.911567799919956542e+03,2.015193717053365141e+00,1.642665573311377072e-03,3.010648213026667008e+02,6.067039363149281144e+02,6.446522520362635289e-01
5.807906285748511491e-03,4.623417313902344894e-02,1.085908015577775887e-02,3.975337288597162697e+05,1.910041929752176429e+03,2.017669799290080057e+00,1.646844440189101921e-03,3.009446378752539886e+02,6.072069070991894932e+02,6.424838142120781193e-01
5.842971336906743578e-03,4.620154787128862017e-02,1.090697551993232740e-02,3.958795686989707174e+05,1.908516624418040010e+03,2.020145881526795861e+00,1.651039091072790998e-03,3.008244509480807096e+02,6.077092756453248512e+02,6.403217457889135433e-01
5.878234261774571180e-03,4.616882998204534932e-02,1.095507888932334764e-02,3.942315901226624846e+05,1.906991887043543557e+03,2.022621963763511665e+00,1.655249575898225939e-03,3.007042607634119236e+02,6.082110424173473575e+02,6.381660351435542999e-01
5.913696138477978620e-03,4.613601921434222486e-02,1.100339132226349319e-02,3.925897759680582094e+05,1.905467720741377434e+03,2.025098046000227026e+00,1.659475944790258064e-03,3.005840675628507483e+02,6.087122078803292879e+02,6.360166706224243960e-01
5.949358050995372064e-03,4.610311531082954273e-02,1.105191388269439155e-02,3.909541090726328548e+05,1.903944128610944290e+03,2.027574128236942386e+00,1.663718248063269156e-03,3.004638715873381329e+02,6.092127725003937257e+02,6.338736405420417608e-01
5.985221089193042479e-03,4.607011801375817533e-02,1.110064764022224496e-02,3.893245722745220410e+05,1.902421113738386111e+03,2.030050210473658190e+00,1.667976536221623578e-03,3.003436730771541647e+02,6.097127367447084225e+02,6.317369331894799878e-01
6.021286348860881849e-03,4.603702706497835029e-02,1.114959367015376859e-02,3.877011484129636665e+05,1.900898679196605372e+03,2.032526292710373550e+00,1.672250859960132093e-03,3.002234722719177853e+02,6.102121010814767033e+02,6.296065368228196402e-01
6.057554931748437670e-03,4.600384220593847773e-02,1.119875305353240473e-02,3.860838203287385404e+05,1.899376828045286629e+03,2.035002374947088910e+00,1.676541270164520455e-03,3.001032694105878704e+02,6.107108659799323505e+02,6.274824396715987795e-01
6.094027945601069793e-03,4.597056317768398459e-02,1.124812687717467209e-02,3.844725708646089770e+05,1.897855563330921768e+03,2.037478457183804714e+00,1.680847817911891064e-03,2.999830647314634007e+02,6.112090319103314187e+02,6.253646299372648265e-01
6.130706504196437728e-03,4.593718972085623214e-02,1.129771623370677200e-02,3.828673828657528502e+05,1.896334888086833416e+03,2.039954539420520074e+00,1.685170554471184185e-03,2.998628584721843708e+02,6.117065993439454132e+02,6.232530957936212035e-01
6.167591727381241222e-03,4.590372157569125311e-02,1.134752222160157094e-02,3.812682391801897902e+05,1.894814805333194727e+03,2.042430621657235434e+00,1.689509531303660418e-03,2.997426508697317900e+02,6.122035687530540145e+02,6.211478253872677602e-01
6.204684741108218438e-03,4.587015848201871082e-02,1.139754594521568722e-02,3.796751226592107560e+05,1.893295318077055526e+03,2.044906703893951239e+00,1.693864800063363436e-03,2.996224421604285340e+02,6.126999406109379152e+02,6.190488068380464171e-01
6.241986677473317612e-03,4.583650017926069881e-02,1.144778851482688292e-02,3.780880161577993422e+05,1.891776429312365053e+03,2.047382786130666599e+00,1.698236412597597467e-03,2.995022325799399141e+02,6.131957153918723407e+02,6.169560282394784823e-01
6.279498674753248612e-03,4.580274640643070688e-02,1.149825104667169008e-02,3.765069025350517477e+05,1.890258142019995830e+03,2.049858868367381959e+00,1.702624420947398487e-03,2.993820223632740181e+02,6.136908935711190907e+02,6.148694776592035227e-01
6.317221877443212306e-03,4.576889690213236522e-02,1.154893466298338896e-02,3.749317646545901662e+05,1.888740459167764584e+03,2.052334950604097763e+00,1.707028877348023633e-03,2.992618117447825057e+02,6.141854756249209686e+02,6.127891431394102417e-01
6.355157436294902283e-03,4.573495140455850066e-02,1.159984049203004360e-02,3.733625853849777486e+05,1.887223383710459757e+03,2.054811032840813567e+00,1.711449834229416102e-03,2.991416009581608932e+02,6.146794620304931414e+02,6.107150126972730186e-01
6.393306508354770247e-03,4.570090965148993628e-02,1.165096966815297799e-02,3.717993476001246599e+05,1.885706918589862426e+03,2.057287115077528483e+00,1.715887344216694135e-03,2.990213902364493492e+02,6.151728532660167730e+02,6.086470743253780125e-01
6.431670257002631425e-03,4.566677138029442973e-02,1.170232333180547951e-02,3.702420341796930879e+05,1.884191066734770402e+03,2.059763197314244287e+00,1.720341460130639334e-03,2.989011798120329786e+02,6.156656498106328854e+02,6.065853159921510418e-01
6.470249851990390530e-03,4.563253632792555609e-02,1.175390262959169485e-02,3.686906280094994581e+05,1.882675831061021881e+03,2.062239279550960092e+00,1.724812234988177834e-03,2.987809699166427322e+02,6.161578521444344005e+02,6.045297256422828003e-01
6.509046469481177127e-03,4.559820423092172254e-02,1.180570871430581918e-02,3.671451119819128071e+05,1.881161214471521134e+03,2.064715361787675008e+00,1.729299722002864727e-03,2.986607607813557479e+02,6.166494607484592052e+02,6.024802911971519626e-01
6.548061292088704771e-03,4.556377482540493323e-02,1.185774274497168601e-02,3.656054689962458797e+05,1.879647219856258516e+03,2.067191444024390812e+00,1.733803974585387993e-03,2.985405526365958622e+02,6.171404761046842395e+02,6.004370005552414069e-01
6.587295508916829641e-03,4.552924784707993583e-02,1.191000588688232061e-02,3.640716819591516978e+05,1.878133850092340026e+03,2.069667526261106616e+00,1.738325046344040567e-03,2.984203457121346332e+02,6.176308986960178800e+02,5.983998415925617653e-01
6.626750315599536784e-03,4.549462303123301410e-02,1.196249931164012313e-02,3.625437337850061012e+05,1.876621108044006860e+03,2.072143608497821976e+00,1.742862991085231648e-03,2.983001402370913979e+02,6.181207290062928905e+02,5.963688021630614289e-01
6.666426914341093760e-03,4.545990011273098180e-02,1.201522419719710903e-02,3.610216073962924420e+05,1.875108996562660195e+03,2.074619690734537336e+00,1.747417862813974154e-03,2.981799364399340107e+02,6.186099675202599428e+02,5.943438700990393286e-01
6.706326513956514801e-03,4.542507882602014185e-02,1.206818172789548421e-02,3.595052857239843579e+05,1.873597518486887338e+03,2.077095772971253140e+00,1.751989715734389311e-03,2.980597345484796961e+02,6.190986147235809085e+02,5.923250332115582717e-01
6.746450329912301661e-03,4.539015890512527324e-02,1.212137309450847696e-02,3.579947517079211539e+05,1.872086676642484235e+03,2.079571855207968500e+00,1.756578604250198447e-03,2.979395347898953901e+02,6.195866711028218106e+02,5.903122792908498395e-01
6.786799584367530537e-03,4.535514008364857630e-02,1.217479949428152547e-02,3.564899882971824263e+05,1.870576473842480937e+03,2.082047937444683861e+00,1.761184582965233218e-03,2.978193373906984220e+02,6.200741371454461159e+02,5.883055961067219508e-01
6.827375506215122881e-03,4.532002209476863192e-02,1.222846213097367706e-02,3.549909784504572744e+05,1.869066912887165017e+03,2.084524019681399665e+00,1.765807706683936943e-03,2.976991425767572537e+02,6.205610133398081416e+02,5.863049714089595410e-01
6.868179331123487434e-03,4.528480467123948555e-02,1.228236221489924923e-02,3.534977051364134531e+05,1.867557996564107725e+03,2.087000101918115025e+00,1.770448030411867022e-03,2.975789505732919338e+02,6.210473001751460060e+02,5.843103929277285724e-01
6.909212301578459767e-03,4.524948754538948847e-02,1.233650096296995402e-02,3.520101513340576203e+05,1.866049727648185353e+03,2.089476184154830385e+00,1.775105609356213403e-03,2.974587616048747236e+02,6.215329981415750353e+02,5.823218483739692752e-01
6.950475666925477747e-03,4.521407044912043732e-02,1.239087959873707082e-02,3.505283000330986688e+05,1.864542108901606753e+03,2.091952266391546189e+00,1.779780498926296882e-03,2.973385758954307789e+02,6.220181077300811694e+02,5.803393254397963830e-01
6.991970683412104814e-03,4.517855311390647777e-02,1.244549935243411884e-02,3.490521342343041906e+05,1.863035143073938343e+03,2.094428348628261549e+00,1.784472754734092335e-03,2.972183936682390026e+02,6.225026294325143681e+02,5.783628117988918182e-01
7.033698614230855101e-03,4.514293527079316776e-02,1.250036146101972390e-02,3.475816369498522836e+05,1.861528832902125487e+03,2.096904430864976909e+00,1.789182432594736130e-03,2.970982151459321585e+02,6.229865637415813353e+02,5.763922951068937151e-01
7.075660729562303040e-03,4.510721665039647832e-02,1.255546716822081646e-02,3.461167912036833586e+05,1.860023181110519999e+03,2.099380513101692713e+00,1.793909588527048274e-03,2.969780405504981218e+02,6.234699111508400620e+02,5.744277630017863290e-01
7.117858306618478348e-03,4.507139698290184987e-02,1.261081772457608302e-02,3.446575800318478141e+05,1.858518190410905618e+03,2.101856595338408518e+00,1.798654278754040475e-03,2.968578701032799927e+02,6.239526721546916406e+02,5.724692031042880602e-01
7.160292629686640896e-03,4.503547599806315832e-02,1.266641438747984592e-02,3.432039864828488207e+05,1.857013863502520962e+03,2.104332677575123434e+00,1.803416559703450214e-03,2.967377040249772904e+02,6.244348472483749219e+02,5.705166030182335923e-01
7.202964990173353968e-03,4.499945342520175751e-02,1.272225842122619126e-02,3.417559936179806245e+05,1.855510203072082959e+03,2.106808759811839238e+00,1.808196488008260733e-03,2.966175425356458959e+02,6.249164369279595803e+02,5.685699503309527003e-01
7.245876686648738789e-03,4.496332899320561183e-02,1.277835109705325115e-02,3.403135845116716227e+05,1.854007211793817760e+03,2.109284842048555042e+00,1.812994120507212129e-03,2.964973858546995871e+02,6.253974416903395195e+02,5.666292326136576074e-01
7.289029024891228656e-03,4.492710243052826236e-02,1.283469369318806022e-02,3.388767422518127714e+05,1.852504892329479844e+03,2.111760924285269958e+00,1.817809514245343448e-03,2.963772342009100953e+02,6.258778620332258242e+02,5.646944374218121343e-01
7.332423317932608431e-03,4.489077346518784845e-02,1.289128749489165844e-02,3.374454499400907080e+05,1.851003247328379985e+03,2.114237006521985762e+00,1.822642726474519399e-03,2.962570877924077308e+02,6.263576984551413034e+02,5.627655522955092859e-01
7.376060886103225772e-03,4.485434182476625425e-02,1.294813379450432921e-02,3.360196906923159841e+05,1.849502279427410031e+03,2.116713088758701566e+00,1.827493814653949897e-03,2.961369468466826902e+02,6.268369514554131001e+02,5.608425647598443975e-01
7.419943057077737526e-03,4.481780723640813036e-02,1.300523389149140820e-02,3.345994476387465838e+05,1.848001991251068603e+03,2.119189170995416927e+00,1.832362836450735421e-03,2.960168115805848856e+02,6.273156215341662119e+02,5.589254623252842835e-01
7.464071165921035665e-03,4.478116942681994311e-02,1.306258909248927957e-02,3.331847039244084153e+05,1.846502385411484056e+03,2.121665253232132287e+00,1.837249849740396103e-03,2.958966822103254799e+02,6.277937091923180333e+02,5.570142324880329454e-01
7.508446555134574811e-03,4.474442812226908650e-02,1.312020071135172605e-02,3.317754427094151033e+05,1.845003464508443130e+03,2.124141335468848091e+00,1.842154912607408841e-03,2.957765589514767726e+02,6.282712149315703982e+02,5.551088627304000545e-01
7.553070574702996400e-03,4.470758304858293841e-02,1.317807006919662072e-02,3.303716471692821942e+05,1.843505231129414824e+03,2.126617417705563451e+00,1.847078083345747232e-03,2.956564420189736211e+02,6.287481392544043501e+02,5.532093405211622184e-01
7.597944582141137951e-03,4.467063393114797248e-02,1.323619849445295538e-02,3.289733004952390911e+05,1.842007687849575177e+03,2.129093499942278811e+00,1.852019420459419556e-03,2.955363316271136682e+02,6.292244826640734345e+02,5.513156533159241368e-01
7.643069942541332040e-03,4.463358049490880747e-02,1.329458732290821066e-02,3.275803858945372631e+05,1.840510837231833648e+03,2.131569582178994615e+00,1.856978982663014342e-03,2.954162279895581378e+02,6.297002456645971051e+02,5.494277885574764264e-01
7.688448028621066958e-03,4.459642246436736068e-02,1.335323789775602447e-02,3.261928865907568252e+05,1.839014681826858805e+03,2.134045664415709975e+00,1.861956828882243989e-03,2.952961313193328010e+02,6.301754287607543574e+02,5.475457336761522242e-01
7.734080220771017734e-03,4.455915956358189045e-02,1.341215156964428723e-02,3.248107858241081121e+05,1.837519224173103339e+03,2.136521746652425335e+00,1.866953018254492074e-03,2.951760418288282040e+02,6.306500324580773622e+02,5.456694760901804608e-01
7.779967907103416298e-03,4.452179151616613567e-02,1.347132969672352673e-02,3.234340668517318554e+05,1.836024466796829984e+03,2.138997828889141140e+00,1.871967610129365639e-03,2.950559597298009180e+02,6.311240572628460086e+02,5.437990032060380230e-01
7.826112483500669709e-03,4.448431804528844152e-02,1.353077364469557238e-02,3.220627129479954019e+05,1.834530412212137435e+03,2.141473911125856500e+00,1.877000664069236428e-03,2.949358852333739378e+02,6.315975036820800597e+02,5.419343024187983637e-01
7.872515353664556043e-03,4.444673887367084353e-02,1.359048478686277102e-02,3.206967074047861388e+05,1.833037062920985591e+03,2.143949993362571860e+00,1.882052239849802289e-03,2.948158185500374202e+02,6.320703722235339228e+02,5.400753611124791131e-01
7.919177929165594626e-03,4.440905372358817244e-02,1.365046450417740573e-02,3.193360335318003199e+05,1.831544421413220789e+03,2.146426075599287664e+00,1.887122397460647052e-03,2.946957598896494233e+02,6.325426633956901696e+02,5.382221666603840271e-01
7.966101629492773617e-03,4.437126231686729788e-02,1.371071418529139566e-02,3.179806746568352683e+05,1.830052490166605139e+03,2.148902157836003468e+00,1.892211197105774173e-03,2.945757094614369862e+02,6.330143777077535105e+02,5.363747064254521524e-01
8.013287882103771118e-03,4.433336437488609449e-02,1.377123522660662382e-02,3.166306141260669683e+05,1.828561271646836758e+03,2.151378240072718384e+00,1.897318699204194161e-03,2.944556674739963569e+02,6.334855156696438598e+02,5.345329677605890062e-01
8.060738122475513689e-03,4.429535961857269249e-02,1.383202903232544009e-02,3.152858353043358657e+05,1.827070768307580011e+03,2.153854322309434188e+00,1.902444964390472958e-03,2.943356341352937875e+02,6.339560777919907650e+02,5.326969380090103012e-01
8.108453794154923955e-03,4.425724776840460339e-02,1.389309701450147129e-02,3.139463215754252742e+05,1.825580982590490748e+03,2.156330404546149992e+00,1.907590053515286843e-03,2.942156096526668989e+02,6.344260645861273815e+02,5.308666045045776771e-01
8.156436348810316983e-03,4.421902854440781100e-02,1.395444059309104180e-02,3.126120563423347776e+05,1.824091916925240412e+03,2.158806486782865353e+00,1.912754027646002041e-03,2.940955942328245669e+02,6.348954765640830828e+02,5.290419545721285477e-01
8.204687246282971885e-03,4.418070166615598038e-02,1.401606119600473654e-02,3.112830230275537469e+05,1.822603573729543996e+03,2.161282569019580713e+00,1.917936948067233954e-03,2.939755880818483433e+02,6.353643142385792544e+02,5.272229755278100560e-01
8.253207954639196070e-03,4.414226685276961826e-02,1.407796025915947387e-02,3.099592050733315991e+05,1.821115955409185744e+03,2.163758651256296517e+00,1.923138876281415286e-03,2.938555914051928539e+02,6.358325781230214488e+02,5.254096546794071454e-01
8.301999950222658381e-03,4.410372382291517790e-02,1.414013922653089943e-02,3.086405859419440385e+05,1.819629064358045298e+03,2.166234733493011877e+00,1.928359874009369151e-03,2.937356044076867647e+02,6.363002687314941568e+02,5.236019793266702971e-01
8.351064717707291224e-03,4.406507229480426113e-02,1.420259955020625360e-02,3.073271491159556899e+05,1.818142902958122477e+03,2.168710815729727237e+00,1.933600003190886520e-03,2.936156272935334073e+02,6.367673865787544401e+02,5.217999367616370510e-01
8.400403750150386983e-03,4.402631198619276487e-02,1.426534269043751128e-02,3.060188780984826735e+05,1.816657473579565249e+03,2.171186897966443041e+00,1.938859325985295423e-03,2.934956602663114040e+02,6.372339321802256791e+02,5.200035142689573009e-01
8.450018549046176691e-03,4.398744261438013864e-02,1.432837011569491718e-02,3.047157564134513959e+05,1.815172778580696558e+03,2.173662980203158401e+00,1.944137904772032114e-03,2.933757035289761461e+02,6.376999060519925706e+02,5.182126991262139271e-01
8.499910624379889215e-03,4.394846389620841315e-02,1.439168330272112481e-02,3.034177676058498910e+05,1.813688820308037066e+03,2.176139062439873761e+00,1.949435802151239759e-03,2.932557572838594524e+02,6.381653087107930560e+02,5.164274786042354348e-01
8.550081494682018612e-03,4.390937554806152027e-02,1.445528373658541352e-02,3.021248952419855632e+05,1.812205601096335840e+03,2.178615144676589566e+00,1.954753080944328543e-03,2.931358217326713884e+02,6.386301406740147968e+02,5.146478399674191406e-01
8.600532687083196903e-03,4.387017728586439097e-02,1.451917291073859598e-02,3.008371229097302421e+05,1.810723123268593554e+03,2.181091226913304926e+00,1.960089804194571975e-03,2.930158970765005506e+02,6.390944024596872168e+02,5.128737704740381487e-01
8.651265737369316644e-03,4.383086882508221982e-02,1.458335232706811299e-02,2.995544342187700095e+05,1.809241389136090675e+03,2.183567309150020286e+00,1.965446035167683903e-03,2.928959835158148621e+02,6.395580945864764999e+02,5.111052573765572093e-01
8.702282190037205142e-03,4.379144988071955596e-02,1.464782349595375975e-02,2.982768128008468775e+05,1.807760400998412706e+03,2.186043391386736090e+00,1.970821837352417644e-03,2.927760812504623686e+02,6.400212175736793370e+02,5.093422879219378085e-01
8.753583598350538064e-03,4.375192016731965089e-02,1.471258793632353352e-02,2.970042423100024462e+05,1.806280161143477244e+03,2.188519473623451450e+00,1.976217274461136274e-03,2.926561904796722615e+02,6.404837719412169008e+02,5.075848493519495852e-01
8.805171524396391419e-03,4.371227939896351472e-02,1.477764717571024462e-02,2.957367064228146919e+05,1.804800671847561262e+03,2.190995555860166810e+00,1.981632410430423253e-03,2.925363114020555031e+02,6.409457582096295027e+02,5.058329289034719789e-01
